"","ID","Area","x","y","Perim.","Major","Minor","angle","Circ.","Feret","Slice","feret_x","feret_y","feret_angle","MinFeret","AR","round","solidity","germination","convex","feret_diff","debris"
"1074",7211,229,1865.51,922.91,62.77,21.32,13.68,12.43,0.73,22.56,56,1855,926,12.8,15.93,1.56,0.64,0.85,"0",269.411764705882,6.63,"0"
"1075",7212,176,403.84,933.76,55.11,16.37,13.69,101.18,0.73,18.6,56,398,926,126.25,14.58,1.2,0.84,0.88,"0",200,4.02,"0"
"1076",7213,209,1237.15,952.72,61.6,22.08,12.05,58.56,0.69,22.67,56,1227,959,41.42,12.77,1.83,0.55,0.87,"0",240.229885057471,9.9,"0"
"1077",7214,231,1836.66,951.87,61.94,22.69,12.96,21.79,0.76,23.71,56,1826,958,27.65,14.23,1.75,0.57,0.91,"0",253.846153846154,9.48,"0"
"1078",7218,200,1860.74,994.78,54.87,20.38,12.5,28.44,0.83,21.95,56,1851,1000,30.07,14,1.63,0.61,0.92,"0",217.391304347826,7.95,"0"
"1079",7222,216,1379.65,1050.63,59.6,22.8,12.06,29.71,0.76,23.77,56,1369,1056,22.25,13.04,1.89,0.53,0.9,"0",240,10.73,"0"
"1080",7224,197,1458.5,1077.72,54.87,20.43,12.28,15.26,0.82,21.47,56,1449,1083,27.76,13,1.66,0.6,0.93,"0",211.827956989247,8.47,"0"
"1081",7226,231,109.69,1137.94,63.6,21.05,13.97,43.54,0.72,22.67,56,101,1146,41.42,15.94,1.51,0.66,0.84,"0",275,6.73,"0"
"1082",7232,201,1759.49,1262.22,56.28,20.19,12.67,26.16,0.8,21.4,56,1750,1268,37.41,13.91,1.59,0.63,0.92,"0",218.478260869565,7.49,"0"
"1083",7233,164,885.15,1277.03,48.04,17.87,11.68,18.43,0.89,18.6,56,878,1283,36.25,12,1.53,0.65,0.94,"0",174.468085106383,6.6,"0"
"1084",7242,213,1319.18,1458.99,62.77,23.99,11.31,44.3,0.68,26.17,56,1310,1467,43.45,12.96,2.12,0.47,0.87,"0",244.827586206897,13.21,"0"
"1085",7245,115,42.11,1495.98,41.56,13.1,11.18,13.69,0.84,15.62,56,36,1500,39.81,11,1.17,0.85,0.93,"0",123.655913978495,4.62,"0"
"1086",7254,206,1632.41,1699.26,60.43,23,11.4,136.07,0.71,24.08,56,1625,1690,131.63,12.73,2.02,0.5,0.86,"0",239.53488372093,11.35,"0"
"1087",7260,227,1458.98,1762.14,60.18,21.94,13.18,35.25,0.79,22.63,56,1450,1769,45,14.02,1.66,0.6,0.9,"0",252.222222222222,8.61,"0"
"1088",7268,125,1450.1,1958,41.21,13.78,11.55,123.23,0.92,15,56,1444,1953,126.87,12,1.19,0.84,0.93,"0",134.408602150538,3,"0"
"1089",7269,235,1981.35,1992.11,61.94,22.94,13.04,15.73,0.77,24.7,56,1970,1997,21.37,14,1.76,0.57,0.9,"0",261.111111111111,10.7,"0"
"1090",7271,219,667.88,31.77,60.77,19.71,14.15,49.21,0.75,21.4,57,658,37,37.41,15.31,1.39,0.72,0.89,"0",246.067415730337,6.09,"0"
"1091",7277,170,1722.45,57.62,49.94,16.73,12.94,53.17,0.86,17.89,57,1718,65,63.43,14.14,1.29,0.77,0.89,"0",191.011235955056,3.75,"0"
"1092",7278,214,503.64,89.68,60.77,23,11.85,144.89,0.73,24.21,57,494,83,141.71,13.3,1.94,0.52,0.89,"0",240.449438202247,10.91,"0"
"1093",7279,140,1929.51,90.56,46.28,13.43,13.27,96.09,0.82,16.28,57,1924,84,137.49,13,1.01,0.99,0.89,"0",157.303370786517,3.28,"0"
"1094",7281,210,1340.92,120.45,59.7,22.55,11.86,83.69,0.74,22.47,57,1337,131,69.15,12.75,1.9,0.53,0.9,"0",233.333333333333,9.72,"0"
"1095",7285,228,1757.88,186.26,62.18,22.95,12.65,103.97,0.74,24.04,57,1754,175,106.93,14,1.81,0.55,0.9,"0",253.333333333333,10.04,"0"
"1096",7286,223,1046.54,237.84,61.11,22.22,12.78,113.7,0.75,23.02,57,1041,228,124.38,13.42,1.74,0.58,0.9,"0",247.777777777778,9.6,"0"
"1097",7287,218,904.62,275.54,59.11,20.91,13.27,12.19,0.78,21.54,57,894,279,21.8,14,1.58,0.63,0.92,"0",236.95652173913,7.54,"0"
"1098",7288,194,1657.69,289.41,54.28,20.19,12.23,163.96,0.83,20.62,57,1649,284,157.17,13,1.65,0.61,0.91,"0",213.186813186813,7.62,"0"
"1099",7289,159,1837.62,290.94,50.28,17.78,11.39,51.35,0.79,19.1,57,1832,299,47.12,12.97,1.56,0.64,0.89,"0",178.651685393258,6.13,"0"
"1100",7295,191,1785.86,425.09,54.53,21.42,11.35,64.44,0.81,21.95,57,1781,435,59.93,12.2,1.89,0.53,0.91,"0",209.89010989011,9.75,"0"
"1101",7296,209,1964.59,482.11,56.53,21.75,12.23,42.91,0.82,22.67,57,1956,489,41.42,13.26,1.78,0.56,0.92,"0",227.173913043478,9.41,"0"
"1102",7298,213,1608.89,531.28,56.53,21.49,12.62,139.14,0.84,22.67,57,1601,523,131.42,14.06,1.7,0.59,0.9,"0",236.666666666667,8.61,"0"
"1103",7299,197,969.6,549.14,54.77,21.28,11.78,42.64,0.83,22.02,57,961,556,39.47,12.34,1.81,0.55,0.91,"0",216.483516483516,9.68,"0"
"1104",7301,211,223.11,569.44,55.01,19.5,13.78,41.62,0.88,19.72,57,214,574,30.47,14.77,1.42,0.71,0.88,"0",239.772727272727,4.95,"0"
"1105",7306,175,1008.85,630.91,53.36,20.05,11.11,44.11,0.77,21.4,57,1003,639,52.59,11.85,1.8,0.55,0.88,"0",198.863636363636,9.55,"0"
"1106",7307,165,1823.76,636.5,52.18,20.27,10.36,35.87,0.76,20.62,57,1815,642,39.09,11.31,1.96,0.51,0.88,"0",187.5,9.31,"0"
"1107",7315,207,504.39,828,57.36,21.38,12.33,152.16,0.79,21.95,57,495,822,149.93,12.97,1.73,0.58,0.89,"0",232.584269662921,8.98,"0"
"1108",7321,132,650.16,903.08,42.38,14.48,11.61,38.96,0.92,16.28,57,644,909,42.51,12,1.25,0.8,0.95,"0",138.947368421053,4.28,"0"
"1109",7322,162,22.95,918.56,54.28,14.48,14.24,35.15,0.69,17.46,57,19,911,113.63,14,1.02,0.98,0.88,"0",184.090909090909,3.46,"0"
"1110",7328,231,1605.42,976.81,59.6,22.7,12.95,62.63,0.82,23.77,57,1601,988,67.75,14.23,1.75,0.57,0.91,"0",253.846153846154,9.54,"0"
"1111",7342,130,1584.95,1146.17,43.46,14.22,11.64,35.27,0.87,15.56,57,1579,1151,45,12.61,1.22,0.82,0.89,"0",146.067415730337,2.95,"0"
"1112",7348,218,1482.58,1245.34,56.77,21.35,13,133.09,0.85,22.02,57,1475,1237,129.47,13.9,1.64,0.61,0.91,"0",239.56043956044,8.12,"0"
"1113",7356,201,1603.51,1396.95,58.87,23.12,11.07,178.32,0.73,23.19,57,1592,1395,172.57,11.98,2.09,0.48,0.88,"0",228.409090909091,11.21,"0"
"1114",7364,276,1502.35,1480.93,75.5,26.01,13.51,32.76,0.61,29.53,57,1490,1487,28.3,16.55,1.92,0.52,0.85,"0",324.705882352941,12.98,"0"
"1115",7368,108,88.25,1521.29,40.38,12.08,11.38,171.78,0.83,14.21,57,83,1517,140.71,11.46,1.06,0.94,0.88,"0",122.727272727273,2.75,"0"
"1116",7376,223,201.08,1601.89,57.46,22.93,12.38,95.11,0.85,22.56,57,199,1591,102.8,12,1.85,0.54,0.95,"0",234.736842105263,10.56,"0"
"1117",7383,190,1407.9,1678.36,53.11,19.04,12.71,43.32,0.85,20,57,1400,1685,36.87,13.9,1.5,0.67,0.9,"0",211.111111111111,6.1,"0"
"1118",7385,235,26.67,1691.08,61.36,22.83,13.11,24.93,0.78,23.85,57,17,1698,33.02,14.8,1.74,0.57,0.91,"0",258.241758241758,9.05,"0"
"1119",7386,256,1115.79,1717,65.01,22.97,14.19,148.89,0.76,24.21,57,1107,1709,141.71,15.34,1.62,0.62,0.87,"0",294.252873563218,8.87,"0"
"1120",7387,224,464.34,1726.68,59.11,22.2,12.85,105.59,0.81,22.36,57,462,1716,100.3,13.56,1.73,0.58,0.92,"0",243.478260869565,8.8,"0"
"1121",7391,153,813.03,1800.09,50.28,16.75,11.63,140.43,0.76,19.21,57,805,1794,141.34,12.86,1.44,0.69,0.89,"0",171.910112359551,6.35,"0"
"1122",7394,230,1773.51,1838.6,59.94,20.96,13.97,64.89,0.8,21.63,57,1767,1847,56.31,15.95,1.5,0.67,0.89,"0",258.426966292135,5.68,"0"
"1123",7397,232,599.47,1866.33,73.01,23.55,12.54,167.8,0.55,25.63,57,587,1859,159.44,14.99,1.88,0.53,0.76,"0",305.263157894737,10.64,"0"
"1124",7399,239,1247.2,1907.42,61.36,23.09,13.18,145.02,0.8,24.41,57,1238,1900,145.01,15.49,1.75,0.57,0.89,"0",268.539325842697,8.92,"0"
"1125",7400,112,1634.38,1920.62,39.46,13.82,10.32,122.84,0.9,14.87,57,1629,1915,132.27,11,1.34,0.75,0.91,"0",123.076923076923,3.87,"0"
"1126",7407,192,558.84,69.82,57.46,20.87,11.72,94.51,0.73,21.02,58,554,60,115.35,12,1.78,0.56,0.91,"0",210.989010989011,9.02,"0"
"1127",7417,148,1828.09,259.93,46.53,16.58,11.36,121.16,0.86,17.49,58,1824,252,120.96,12.44,1.46,0.69,0.88,"0",168.181818181818,5.05,"0"
"1128",7418,235,997.89,306.19,59.7,22.16,13.5,93.92,0.83,22.8,58,995,295,105.26,14,1.64,0.61,0.92,"0",255.434782608696,8.8,"0"
"1129",7424,191,653.78,401.07,53.11,19.92,12.21,24.54,0.85,20.59,58,645,406,29.05,13.28,1.63,0.61,0.91,"0",209.89010989011,7.31,"0"
"1130",7429,241,139.54,445.09,63.01,23.04,13.32,38.65,0.76,23.6,58,131,454,36.38,14.57,1.73,0.58,0.9,"0",267.777777777778,9.03,"0"
"1131",7434,193,662.15,515.88,59.11,19.4,12.66,49.6,0.69,22.02,58,655,523,50.53,14.68,1.53,0.65,0.86,"0",224.418604651163,7.34,"0"
"1132",7439,186,1522.97,593.69,51.7,18.65,12.7,92.82,0.87,19.42,58,1521,584,101.89,13,1.47,0.68,0.92,"0",202.173913043478,6.42,"0"
"1133",7440,215,1023.15,599.46,57.8,22.1,12.39,86.82,0.81,22.14,58,1019,610,71.57,12,1.78,0.56,0.94,"0",228.723404255319,10.14,"0"
"1134",7443,157,126.25,634.49,46.28,16.66,12,38.38,0.92,17.8,58,119,640,38.16,12.73,1.39,0.72,0.93,"0",168.817204301075,5.07,"0"
"1135",7447,226,1584.53,653.47,59.7,22.79,12.63,21.29,0.8,23.32,58,1574,659,30.96,13.19,1.8,0.55,0.91,"0",248.351648351648,10.13,"0"
"1136",7449,210,1919.18,695.17,55.46,21.2,12.61,85.95,0.86,21.38,58,1918,706,79.22,12,1.68,0.59,0.94,"0",223.404255319149,9.38,"0"
"1137",7453,126,62.76,751.98,43.8,13.24,12.12,90.5,0.83,15,58,60,745,126.87,12,1.09,0.92,0.88,"0",143.181818181818,3,"0"
"1138",7462,154,558.97,814.15,46.87,16.93,11.58,55.49,0.88,17.49,58,555,822,59.04,12.4,1.46,0.68,0.91,"0",169.230769230769,5.09,"0"
"1139",7467,118,847,941.66,40.04,13.27,11.32,18.62,0.92,14.32,58,840,943,12.09,11,1.17,0.85,0.91,"0",129.67032967033,3.32,"0"
"1140",7470,209,384.76,982.01,56.77,21.88,12.16,136.67,0.81,22.8,58,376,975,142.13,13.31,1.8,0.56,0.91,"0",229.67032967033,9.49,"0"
"1141",7473,110,1294.27,1027.05,39.21,13.24,10.58,57.1,0.9,14.76,58,1291,1034,61.7,11,1.25,0.8,0.92,"0",119.565217391304,3.76,"0"
"1142",7477,263,1306.52,1131.06,69.36,25.23,13.27,125.17,0.69,26.4,58,1297,1121,127.3,15.08,1.9,0.53,0.85,"0",309.411764705882,11.32,"0"
"1143",7478,203,382.08,1136.82,58.77,21.61,11.96,129.49,0.74,24.04,58,373,1128,135,13,1.81,0.55,0.9,"0",225.555555555556,11.04,"0"
"1144",7479,203,832.02,1142.98,58.28,20.92,12.35,87.23,0.75,22.56,58,830,1153,77.2,12,1.69,0.59,0.91,"0",223.076923076923,10.56,"0"
"1145",7480,223,427.31,1142.72,61.7,22.88,12.41,158.02,0.74,24.21,58,418,1134,141.71,13.19,1.84,0.54,0.89,"0",250.561797752809,11.02,"0"
"1146",7487,186,1487.31,1235.09,52.87,19.16,12.36,84.08,0.84,19.92,58,1486,1245,72.47,12,1.55,0.65,0.93,"0",200,7.92,"0"
"1147",7491,191,997.4,1292.41,54.53,20.51,11.86,52.45,0.81,22.02,58,990,1301,50.53,13.44,1.73,0.58,0.91,"0",209.89010989011,8.58,"0"
"1148",7496,212,482.1,1412.25,57.94,20.76,13,66.87,0.79,21.47,58,477,1422,62.24,13.7,1.6,0.63,0.91,"0",232.967032967033,7.77,"0"
"1149",7500,219,404.28,1516.83,60.77,22.35,12.48,70.28,0.75,23.09,58,401,1528,72.35,13.28,1.79,0.56,0.89,"0",246.067415730337,9.81,"0"
"1150",7512,197,501.16,1806.01,57.36,21.17,11.85,47.66,0.75,23.35,58,492,1814,43.26,12.73,1.79,0.56,0.9,"0",218.888888888889,10.62,"0"
"1151",7516,200,1557.38,1866.51,55.11,20.2,12.6,169.59,0.83,20.62,58,1548,1863,165.96,13,1.6,0.62,0.92,"0",217.391304347826,7.62,"0"
"1152",7518,210,44.5,1878,58.87,20.44,13.08,92.43,0.76,20.88,58,42,1888,73.3,13,1.56,0.64,0.9,"0",233.333333333333,7.88,"0"
"1153",7522,214,55.93,1992.68,64.43,20.12,13.54,49.53,0.65,21.4,58,48,1999,37.41,15.75,1.49,0.67,0.82,"0",260.975609756098,5.65,"0"
"1154",7586,143,574.88,1400.97,43.8,14.27,12.76,107.02,0.94,15.81,59,571,1394,124.7,12,1.12,0.89,0.94,"0",152.127659574468,3.81,"0"
"1155",7613,227,353.1,128.17,70.77,20.38,14.18,7.58,0.57,21.54,60,343,133,21.8,16,1.44,0.7,0.82,"0",276.829268292683,5.54,"0"
"1156",7625,229,343.76,387.05,58.53,20.19,14.44,72.48,0.84,21.02,60,339,396,64.65,15.28,1.4,0.72,0.9,"0",254.444444444444,5.74,"0"
"1157",7631,201,1686.07,480.66,57.11,20.42,12.53,109.82,0.77,21.47,60,1682,471,117.76,13.28,1.63,0.61,0.91,"0",220.879120879121,8.19,"0"
"1158",7632,169,1615.1,505.69,49.94,17.92,12.01,59.26,0.85,18.79,60,1611,514,64.8,12.97,1.49,0.67,0.89,"0",189.887640449438,5.82,"0"
"1159",7638,197,1327.88,569.9,58.18,22.66,11.07,44.64,0.73,23.35,60,1319,577,43.26,12.02,2.05,0.49,0.87,"0",226.436781609195,11.33,"0"
"1160",7639,213,1819.38,576.43,59.11,22.03,12.31,116.27,0.77,23.71,60,1813,566,117.65,13.26,1.79,0.56,0.89,"0",239.325842696629,10.45,"0"
"1161",7643,214,1146.18,594.08,60.77,22.77,11.97,119.69,0.73,24.08,60,1138,585,131.63,13.31,1.9,0.53,0.89,"0",240.449438202247,10.77,"0"
"1162",7645,199,1590.33,603.17,60.28,21.37,11.86,178.33,0.69,22.14,60,1580,598,161.57,12,1.8,0.55,0.89,"0",223.595505617978,10.14,"0"
"1163",7650,163,706.84,782.06,55.36,19.46,10.67,100.62,0.67,21.19,60,704,773,109.29,12,1.82,0.55,0.84,"0",194.047619047619,9.19,"0"
"1164",7663,235,292.27,1025.02,67.25,20.73,14.43,59.88,0.65,21.63,60,284,1033,56.31,16.97,1.44,0.7,0.85,"0",276.470588235294,4.66,"0"
"1165",7665,203,1568.14,1033.52,59.11,20.64,12.52,166.63,0.73,21.95,60,1559,1027,149.93,13,1.65,0.61,0.89,"0",228.089887640449,8.95,"0"
"1166",7667,213,1320.59,1065.94,57.36,21.86,12.4,122.7,0.81,23.02,60,1314,1057,124.38,13.55,1.76,0.57,0.9,"0",236.666666666667,9.47,"0"
"1167",7678,141,769.5,1198.11,44.87,16.8,10.69,149.76,0.88,18.03,60,762,1193,146.31,12.02,1.57,0.64,0.91,"0",154.945054945055,6.01,"0"
"1168",7689,209,1382.4,1416.38,54.04,19.8,13.44,2.42,0.9,20.62,60,1373,1420,22.83,13,1.47,0.68,0.94,"0",222.340425531915,7.62,"0"
"1169",7701,214,1956.63,1603.65,63.01,22.26,12.24,140.78,0.68,23.35,60,1949,1595,133.26,14.25,1.82,0.55,0.84,"0",254.761904761905,9.1,"0"
"1170",7717,222,362.4,1842.98,57.7,22.62,12.49,5.86,0.84,22.8,60,351,1845,15.26,12,1.81,0.55,0.95,"0",233.684210526316,10.8,"0"
"1171",7719,203,1539.92,1866.31,57.6,23.31,11.09,124.48,0.77,23.85,60,1533,1857,123.02,12.02,2.1,0.48,0.91,"0",223.076923076923,11.83,"0"
"1172",7720,212,223.85,1867.58,55.7,17.43,15.49,132.88,0.86,19.42,60,215,1863,145.49,16,1.13,0.89,0.92,"0",230.434782608696,3.42,"0"
"1173",7729,204,1762.11,109.81,56.28,21.24,12.23,97.1,0.81,21.21,61,1762,99,98.13,12,1.74,0.58,0.93,"0",219.354838709677,9.21,"0"
"1174",7741,325,329.69,260.48,86.43,34.34,12.05,111.44,0.55,38.01,61,322,244,116.57,14.85,2.85,0.35,0.85,"0",382.352941176471,23.16,"0"
"1175",7745,147,411.96,262.28,47.94,15.26,12.26,120.6,0.8,16.4,61,408,255,127.57,13.31,1.24,0.8,0.87,"0",168.965517241379,3.09,"0"
"1176",7746,223,718.55,319.59,59.01,21.7,13.09,35.42,0.8,22.47,61,709,325,32.28,14.14,1.66,0.6,0.9,"0",247.777777777778,8.33,"0"
"1177",7751,202,1757.06,407.43,55.8,20.95,12.28,81.33,0.82,21.19,61,1755,418,70.71,12,1.71,0.59,0.94,"0",214.893617021277,9.19,"0"
"1178",7760,213,1904.73,551.07,59.21,21.96,12.35,83.59,0.76,22.14,61,1900,541,108.43,12,1.78,0.56,0.94,"0",226.595744680851,10.14,"0"
"1179",7774,213,1699.27,729.15,57.7,22.22,12.21,85.29,0.8,22.36,61,1696,740,79.7,12,1.82,0.55,0.93,"0",229.032258064516,10.36,"0"
"1180",7775,223,759.33,753.06,60.53,22.97,12.36,110.51,0.76,24.19,61,754,742,119.74,13.74,1.86,0.54,0.89,"0",250.561797752809,10.45,"0"
"1181",7781,211,686.49,810.25,59.11,21.81,12.32,160.25,0.76,22.83,61,677,803,151.19,13.27,1.77,0.56,0.9,"0",234.444444444444,9.56,"0"
"1182",7786,127,1366.95,934.03,43.7,16.77,9.64,161.45,0.84,18.03,61,1358,931,160.56,10.59,1.74,0.58,0.9,"0",141.111111111111,7.44,"0"
"1183",7789,208,845.81,951.72,56.87,20.55,12.89,99.12,0.81,21.02,61,841,942,115.35,13.02,1.59,0.63,0.91,"0",228.571428571429,8,"0"
"1184",7799,170,1250.69,1087.58,50.77,19.7,10.99,48.2,0.83,20,61,1243,1094,36.87,12.02,1.79,0.56,0.89,"0",191.011235955056,7.98,"0"
"1185",7800,200,1017.81,1107.14,56.53,20.49,12.43,110.62,0.79,21.63,61,1011,1098,123.69,13.6,1.65,0.61,0.88,"0",227.272727272727,8.03,"0"
"1186",7808,145,1176.37,1210.83,46.04,16.08,11.48,112.72,0.86,17.8,61,1170,1204,128.16,12.37,1.4,0.71,0.9,"0",161.111111111111,5.43,"0"
"1187",7811,284,477.4,1270.01,65.94,23.74,15.23,88.17,0.82,24.33,61,476,1258,99.46,15,1.56,0.64,0.92,"0",308.695652173913,9.33,"0"
"1188",7813,174,1074.96,1270.67,52.77,19.57,11.32,53.33,0.79,20.81,61,1069,1279,54.78,12.34,1.73,0.58,0.89,"0",195.505617977528,8.47,"0"
"1189",7814,155,1415.85,1273.08,46.53,17.62,11.2,53.04,0.9,17.8,61,1409,1279,38.16,11.8,1.57,0.64,0.92,"0",168.478260869565,6,"0"
"1190",7817,220,1201.53,1309.27,59.94,23.23,12.06,126.28,0.77,24.84,61,1193,1299,130.1,13.31,1.93,0.52,0.9,"0",244.444444444444,11.53,"0"
"1191",7818,177,1345.83,1346.03,52.63,18.39,12.26,6.4,0.8,19.42,61,1336,1343,168.11,12,1.5,0.67,0.91,"0",194.505494505495,7.42,"0"
"1192",7822,239,1239.88,1413.85,62.18,23.31,13.06,28.31,0.78,23.71,61,1229,1419,27.65,13.99,1.79,0.56,0.91,"0",262.637362637363,9.72,"0"
"1193",7829,209,385.95,1514.7,61.7,21.92,12.14,122.34,0.69,24.84,61,377,1505,130.1,14.32,1.81,0.55,0.85,"0",245.882352941176,10.52,"0"
"1194",7837,222,803.67,1613.91,60.53,22.76,12.42,159.94,0.76,22.85,61,793,1610,156.8,13.28,1.83,0.55,0.88,"0",252.272727272727,9.57,"0"
"1195",7838,138,296.07,1613.25,44.28,14.77,11.9,165.02,0.88,15.81,61,288,1615,18.43,12.75,1.24,0.81,0.9,"0",153.333333333333,3.06,"0"
"1196",7840,212,1008.48,1654.85,60.53,21.71,12.43,121.17,0.73,23.85,61,1001,1645,123.02,14.07,1.75,0.57,0.89,"0",238.202247191011,9.78,"0"
"1197",7843,140,1023.67,1714.99,44.04,15.58,11.44,80.8,0.91,16.28,61,1023,1723,79.38,11,1.36,0.73,0.92,"0",152.173913043478,5.28,"0"
"1198",7849,236,206.45,1768.29,63.11,23.73,12.66,10.74,0.74,25.5,61,194,1769,11.31,13,1.87,0.53,0.91,"0",259.340659340659,12.5,"0"
"1199",7856,187,1953.13,1897.29,54.28,19.2,12.4,178.7,0.8,20.25,61,1944,1892,159.78,12.61,1.55,0.65,0.89,"0",210.112359550562,7.64,"0"
"1200",7865,175,1036.46,62.08,52.77,20.17,11.04,136.94,0.79,21.63,62,1027,55,146.31,12.02,1.83,0.55,0.9,"0",194.444444444444,9.61,"0"
"1201",7873,218,989.81,91,61.46,22.91,12.12,165.8,0.73,24.6,62,979,86,153.43,12,1.89,0.53,0.92,"0",236.95652173913,12.6,"0"
"1202",7879,193,378.53,225.68,53.01,18.58,13.22,154.95,0.86,20.25,62,369,222,159.78,14.14,1.41,0.71,0.91,"0",212.087912087912,6.11,"0"
"1203",7884,220,1634.43,280.82,59.94,22.25,12.59,145.24,0.77,24.08,62,1626,273,138.37,13.86,1.77,0.57,0.9,"0",244.444444444444,10.22,"0"
"1204",7889,210,281.77,342.61,57.11,20.14,13.27,157.61,0.81,22.83,62,272,338,151.19,15,1.52,0.66,0.91,"0",230.769230769231,7.83,"0"
"1205",7891,140,537.76,360.24,46.63,17.66,10.09,159.13,0.81,18.87,62,530,356,147.99,10.85,1.75,0.57,0.9,"0",155.555555555556,8.02,"0"
"1206",7904,201,260.46,562.64,59.25,23.48,10.9,145.11,0.72,24.41,62,251,556,145.01,12,2.15,0.46,0.89,"0",225.842696629213,12.41,"0"
"1207",7905,183,1066.27,571.67,52.04,19.38,12.03,98.33,0.85,19.92,62,1064,562,107.53,12,1.61,0.62,0.93,"0",196.774193548387,7.92,"0"
"1208",7912,192,1059.28,697.06,54.28,20.21,12.1,58.93,0.82,21.63,62,1053,706,56.31,13.18,1.67,0.6,0.91,"0",210.989010989011,8.45,"0"
"1209",7913,377,1375.09,706.41,101.15,41.46,11.58,116.05,0.46,42.54,62,1365,690,119.58,14.69,3.58,0.28,0.78,"0",483.333333333333,27.85,"0"
"1210",7916,153,1258.32,741.48,47.46,17.82,10.93,165.5,0.85,18.38,62,1250,737,157.62,11,1.63,0.61,0.94,"0",162.765957446809,7.38,"0"
"1211",7917,120,1018.95,744.77,42.87,14.29,10.69,138.75,0.82,16.4,62,1012,740,142.43,11.65,1.34,0.75,0.88,"0",136.363636363636,4.75,"0"
"1212",7918,200,1266.05,769.77,55.7,21.23,11.99,79.66,0.81,21.21,62,1265,780,81.87,12.16,1.77,0.56,0.91,"0",219.78021978022,9.05,"0"
"1213",7923,278,580.74,847.23,70.43,28.47,12.43,33.9,0.7,28.3,62,569,855,32.01,13.93,2.29,0.44,0.86,"0",323.255813953488,14.37,"0"
"1214",7950,337,379.97,1163.66,81.74,30.3,14.16,125.28,0.63,32.2,62,372,1151,126.16,16.45,2.14,0.47,0.83,"0",406.024096385542,15.75,"0"
"1215",7952,202,633.71,1174.68,59.11,21.98,11.7,10.77,0.73,22.47,62,623,1178,20.85,13,1.88,0.53,0.9,"0",224.444444444444,9.47,"0"
"1216",7970,268,429.57,1407.47,71.84,29.12,11.72,26.68,0.65,29.07,62,418,1415,26.57,12.82,2.48,0.4,0.88,"0",304.545454545455,16.25,"0"
"1217",7975,204,1507.12,1442.03,56.53,21.87,11.88,81.98,0.8,22.36,62,1505,1453,79.7,12,1.84,0.54,0.93,"0",219.354838709677,10.36,"0"
"1218",7979,104,700.28,1561.66,36.97,11.63,11.38,73.81,0.96,13.04,62,696,1567,57.53,11,1.02,0.98,0.95,"0",109.473684210526,2.04,"0"
"1219",7981,160,1882.89,1567.58,48.87,15.71,12.97,43.96,0.84,17.03,62,1877,1574,49.76,14,1.21,0.83,0.91,"0",175.824175824176,3.03,"0"
"1220",7985,206,1603.1,1630.99,58.77,21.58,12.15,67.82,0.75,22.14,62,1601,1642,71.57,13.53,1.78,0.56,0.89,"0",231.460674157303,8.61,"0"
"1221",7989,203,561.01,1668.84,57.94,21.89,11.81,61.49,0.76,22.83,62,554,1678,61.19,13.42,1.85,0.54,0.88,"0",230.681818181818,9.41,"0"
"1222",7990,164,50.22,1710.95,57.11,15.37,13.59,123.02,0.63,18.6,62,45,1704,143.75,14.98,1.13,0.88,0.82,"0",200,3.62,"0"
"1223",7996,182,1372.98,1802.94,52.53,20.13,11.51,118.31,0.83,21.02,62,1369,1793,115.35,13.12,1.75,0.57,0.91,"0",200,7.9,"0"
"1224",7999,189,1506.71,1827.26,63.01,19.36,12.43,32.45,0.6,23.02,62,1496,1835,34.38,14.23,1.56,0.64,0.84,"0",225,8.79,"0"
"1225",8000,214,1056.01,1833.6,57.6,23.28,11.71,44.56,0.81,24.08,62,1049,1843,48.37,12.02,1.99,0.5,0.92,"0",232.608695652174,12.06,"0"
"1226",8012,196,1829.59,1973.42,53.94,18.68,13.36,53.94,0.85,20,62,1824,1981,53.13,14.14,1.4,0.72,0.92,"0",213.04347826087,5.86,"0"
"1227",8015,205,803.85,62.72,56.53,19.97,13.07,28.91,0.81,21.4,63,795,69,37.41,14.2,1.53,0.65,0.9,"0",227.777777777778,7.2,"0"
"1228",8017,219,826.04,91.57,58.87,21.96,12.7,98.79,0.79,22.85,63,822,81,113.2,13,1.73,0.58,0.93,"0",235.483870967742,9.85,"0"
"1229",8023,223,1001.25,149.85,70.91,21.61,13.14,69.95,0.56,23.09,63,1003,139,94.97,14.96,1.64,0.61,0.8,"0",278.75,8.13,"0"
"1230",8026,236,924.8,205.32,63.11,23.24,12.93,100.01,0.74,24.6,63,920,194,116.57,14,1.8,0.56,0.9,"0",262.222222222222,10.6,"0"
"1231",8030,218,253.3,293.94,63.11,22.39,12.4,1.58,0.69,24.7,63,241,289,158.63,13,1.81,0.55,0.87,"0",250.574712643678,11.7,"0"
"1232",8032,198,737.4,310.37,55.7,20.48,12.31,80.03,0.8,21.84,63,735,321,74.05,13,1.66,0.6,0.9,"0",220,8.84,"0"
"1233",8049,225,1477.89,586.86,64.67,22.11,12.96,144.01,0.68,24.21,63,1472,578,128.29,13.87,1.71,0.59,0.86,"0",261.627906976744,10.34,"0"
"1234",8050,195,1335.88,609.6,54.87,21.32,11.65,63.92,0.81,22.47,63,1330,619,57.72,12.97,1.83,0.55,0.93,"0",209.677419354839,9.5,"0"
"1235",8053,127,1191.74,664.97,43.21,13.86,11.67,146.29,0.85,15.81,63,1185,660,145.3,12,1.19,0.84,0.9,"0",141.111111111111,3.81,"0"
