"","ID","Area","x","y","Perim.","Major","Minor","angle","Circ.","Feret","Slice","feret_x","feret_y","feret_angle","MinFeret","AR","round","solidity","germination","convex","feret_diff","debris"
"1",17,175,331.494,94.586,51.941,19.335,11.524,147.43,0.815,19.723,2,323,90,149.534,12.895,1.678,0.596,0.897,"0",195.094760312152,6.828,"0"
"2",39,129,824.88,464.322,42.042,15.378,10.681,56.72,0.917,16.401,2,820,471,52.431,11.6,1.44,0.695,0.925,"0",139.459459459459,4.801,"0"
"3",87,145,383.176,479.203,46.042,16.812,10.981,159.331,0.86,17.804,3,376,474,141.843,11.7,1.531,0.653,0.912,"0",158.991228070175,6.104,"0"
"4",125,162,106.395,482.006,49.598,19.825,10.404,136.657,0.828,20,5,100,474,126.87,10.607,1.905,0.525,0.908,"0",178.4140969163,9.393,"0"
"5",131,173,155.714,37.645,54.527,17.179,12.822,58.036,0.731,18.028,6,148,42,33.69,14.849,1.34,0.746,0.863,"0",200.463499420626,3.179,"0"
"6",170,558,456.993,432.901,175.64,65.162,10.903,3.324,0.227,72.993,8,420,442,9.462,17.533,5.977,0.167,0.602,"1",926.910299003322,55.46,"0"
"7",172,415,81.319,458.242,125.439,38.55,13.707,174.123,0.331,47.127,8,55,447,162.719,19.097,2.813,0.356,0.58,"1",715.51724137931,28.03,"0"
"8",201,495,449.413,39.229,171.823,60.112,10.485,139.947,0.211,71.218,9,425,17,141.843,19.695,5.733,0.174,0.492,"1",1006.09756097561,51.523,"0"
"9",218,370,621.965,615.046,123.196,33.445,14.086,137.044,0.306,41.869,9,609,600,130.156,20.883,2.374,0.421,0.613,"1",603.588907014682,20.986,"0"
"10",245,408,151.38,288.882,133.48,43.776,11.867,116.061,0.288,49.659,11,147,267,115.017,18.231,3.689,0.271,0.548,"1",744.525547445255,31.428,"0"
"11",251,415,837.257,829.339,132.853,44.033,12,144.245,0.295,48.301,11,817,819,152.904,17.648,3.669,0.273,0.605,"1",685.950413223141,30.653,"0"
"12",302,464,893.377,42.026,128.953,43.675,13.527,171.763,0.351,48.836,14,866,35,169.38,18.885,3.229,0.31,0.709,"1",654.44287729196,29.951,"0"
"13",317,407,354.365,574.544,120.125,33.477,15.48,123.76,0.354,40.817,14,337,559,120.964,21.855,2.163,0.462,0.604,"1",673.841059602649,18.962,"0"
"14",331,281,213.952,921.44,95.497,38.145,9.379,176.526,0.387,39.319,14,193,916,172.694,12.431,4.067,0.246,0.71,"1",395.774647887324,26.888,"0"
"15",333,282,217.394,69.78,73.841,30.73,11.684,29.75,0.65,30.017,15,204,77,29.982,13.035,2.63,0.38,0.869,"0",324.510932105869,16.982,"0"
"16",367,312,340.163,979.939,88.083,32.036,12.4,51.053,0.505,33.971,15,327,989,42.614,16.523,2.584,0.387,0.779,"1",400.513478818999,17.448,"0"
"17",379,393,979.698,376.274,110.083,48.28,10.364,73.566,0.408,47.434,16,974,398,71.565,14.481,4.658,0.215,0.755,"1",520.529801324503,32.953,"0"
"18",436,343,49.378,214.978,94.811,36.73,11.89,135.556,0.479,38.419,18,34,200,141.34,16.293,3.089,0.324,0.782,"1",438.618925831202,22.126,"0"
"19",442,376,759.412,486.128,107.497,37.606,12.731,101.172,0.409,41.485,18,757,463,105.376,17.804,2.954,0.339,0.679,"1",553.755522827688,23.681,"0"
"20",463,382,931.361,55.005,111.539,40.979,11.869,138.479,0.386,42.521,19,918,41,138.814,17.753,3.453,0.29,0.687,"1",556.040756914119,24.768,"0"
"21",466,136,918.301,131.699,46.87,15.744,10.999,36.481,0.778,18.439,19,912,137,40.601,12.4,1.431,0.699,0.866,"0",157.043879907621,6.039,"0"
"22",525,320,777.538,305.613,87.154,35.893,11.351,54.712,0.529,36.359,21,770,321,58.496,14.685,3.162,0.316,0.805,"1",397.515527950311,21.674,"0"
"23",538,316,432.361,785.576,88.083,37.571,10.709,107.984,0.512,36.249,21,423,769,114.444,12.362,3.508,0.285,0.819,"1",385.836385836386,23.887,"0"
"24",558,194,476.247,857.165,53.941,20.286,12.176,60.102,0.838,21.095,22,470,866,58.57,13.416,1.666,0.6,0.911,"0",212.952799121844,7.679,"0"
"25",565,305,491.421,101.041,82.326,28.997,13.392,176.319,0.566,31.048,23,476,94,165.069,16,2.165,0.462,0.81,"1",376.543209876543,15.048,"0"
"26",569,154,128.708,212.708,48.87,17.511,11.198,169.443,0.81,18.788,23,120,210,154.799,11,1.564,0.639,0.933,"0",165.058949624866,7.788,"0"
"27",580,192,679.651,507.323,53.941,21.031,11.624,58.416,0.829,21.095,23,674,516,58.57,12.4,1.809,0.553,0.916,"0",209.606986899563,8.695,"0"
"28",604,265,709.221,135.043,77.497,28.417,11.873,108.088,0.554,29.411,24,706,120,107.819,14.755,2.393,0.418,0.774,"0",342.377260981912,14.656,"0"
"29",617,176,172.119,803.835,50.042,18.442,12.151,79.224,0.883,18.974,24,170,813,71.565,12,1.518,0.659,0.936,"0",188.034188034188,6.974,"0"
"30",654,138,281.891,636.507,44.627,15.426,11.39,124.808,0.871,17.029,25,278,629,130.236,12.494,1.354,0.738,0.908,"0",151.982378854626,4.535,"0"
"31",692,177,78.014,786.517,53.113,19.93,11.308,165.311,0.788,21.19,26,69,782,160.71,12,1.762,0.567,0.905,"0",195.580110497238,9.19,"0"
"32",728,204,764.873,701.672,59.598,24.914,10.425,129.476,0.722,24.839,27,757,692,130.101,11.714,2.39,0.418,0.881,"0",231.55505107832,13.125,"0"
"33",750,158,610,289.608,46.87,17.023,11.818,127.27,0.904,17.804,28,603,284,141.843,12.691,1.44,0.694,0.916,"0",172.489082969432,5.113,"0"
"34",796,194,628.655,755.222,52.87,19.412,12.724,77.181,0.872,20.248,29,626,765,69.775,13,1.526,0.655,0.933,"0",207.931404072883,7.248,"0"
"35",816,185,527.419,345.997,52.284,18.733,12.574,102.657,0.85,19.313,30,524,337,111.251,13.504,1.49,0.671,0.905,"0",204.419889502762,5.809,"0"
"36",826,177,900.381,658.664,51.698,18.696,12.054,106.655,0.832,19.235,30,899,649,98.973,12.969,1.551,0.645,0.915,"0",193.44262295082,6.266,"0"
"37",827,141,244.259,658.812,46.284,15.238,11.781,106.572,0.827,16.125,30,242,651,97.125,12.225,1.293,0.773,0.881,"0",160.045402951192,3.9,"0"
"38",831,103,474.18,787.578,38.627,12.476,10.512,176.605,0.867,13.892,30,468,785,149.744,11,1.187,0.843,0.9,"0",114.444444444444,2.892,"0"
"39",881,158,510.253,267.513,47.698,15.414,13.051,27.001,0.873,17.464,32,502,271,23.629,14,1.181,0.847,0.89,"0",177.52808988764,3.464,"0"
"40",917,157,731.424,12.755,48.77,16.014,12.483,10.694,0.829,18.248,34,722,14,9.462,13,1.283,0.78,0.872,"0",180.045871559633,5.248,"0"
"41",1034,176,878.074,473.892,53.698,18.198,12.314,115.517,0.767,19.105,37,871,467,132.879,12.969,1.478,0.677,0.887,"0",198.421645997745,6.136,"0"
"42",1052,143,901.969,46.703,47.213,17.78,10.24,170.922,0.806,19.313,38,893,42,158.749,10,1.736,0.576,0.926,"0",154.427645788337,9.313,"0"
"43",1112,118,240.458,243.975,41.213,16.177,9.288,158.812,0.873,17,39,233,240,151.928,10,1.742,0.574,0.929,"0",127.018299246502,7,"0"
"44",1117,106,446.387,354.038,38.284,14.772,9.137,43.09,0.909,15,39,440,358,36.87,9.192,1.617,0.619,0.922,"0",114.967462039046,5.808,"0"
"45",1122,117,441.226,412.654,40.627,15.151,9.832,3.748,0.891,15.524,39,434,410,165.069,10,1.541,0.649,0.925,"0",126.486486486486,5.524,"0"
"46",1146,112,35.393,706.696,40.042,15.018,9.495,173.171,0.878,15.811,39,28,704,161.565,10,1.582,0.632,0.911,"0",122.941822173436,5.811,"0"
"47",1194,123,19.533,394.476,42.042,15.583,10.05,8.764,0.874,16.155,40,12,397,21.801,10.686,1.55,0.645,0.901,"0",136.514983351831,5.469,"0"
"48",1267,115,554.683,398.117,40.042,15.896,9.211,83.314,0.901,16.279,41,553,406,79.38,9,1.726,0.579,0.935,"0",122.994652406417,7.279,"0"
"49",1279,115,465.178,595.317,40.042,14.781,9.906,78.081,0.901,15.524,41,464,603,75.069,10,1.492,0.67,0.924,"0",124.458874458874,5.524,"0"
"50",1297,130,166.7,916.046,42.284,15.107,10.956,65.194,0.914,15.811,41,165,924,71.565,11.884,1.379,0.725,0.919,"0",141.45810663765,3.927,"0"
"51",1340,120,659.108,733.633,41.698,16.249,9.403,120.061,0.867,16.643,42,654,727,122.735,10.262,1.728,0.579,0.902,"0",133.037694013304,6.381,"0"
"52",1547,104,806.154,467.615,40.042,15.027,8.812,91.824,0.815,15.297,45,805,460,101.31,9,1.705,0.586,0.897,"0",115.942028985507,6.297,"0"
"53",1562,103,47.529,695.665,38.627,13.901,9.434,124.549,0.867,15,45,42,690,126.87,10.286,1.474,0.679,0.904,"0",113.938053097345,4.714,"0"
"54",1565,192,751.995,729.948,62.184,20.728,11.794,116.915,0.624,22.136,45,751,720,108.435,14.795,1.757,0.569,0.798,"1",240.601503759398,7.341,"0"
"55",1569,102,472.931,784.049,38.385,15.183,8.554,90.216,0.87,15.297,45,471,777,101.31,8,1.775,0.563,0.949,"0",107.481559536354,7.297,"0"
"56",1593,119,660.761,277.836,40.284,14.159,10.701,88.102,0.921,15.297,46,660,270,101.31,11,1.323,0.756,0.908,"0",131.057268722467,4.297,"0"
"57",1612,103,138.985,540.267,37.213,13.793,9.508,116.84,0.935,14.765,46,135,534,118.301,10,1.451,0.689,0.936,"0",110.042735042735,4.765,"0"
"58",1640,113,753.438,885.323,40.385,15.495,9.285,86.794,0.871,15.811,46,751,893,71.565,9,1.669,0.599,0.934,"0",120.985010706638,6.811,"0"
"59",1643,118,861.271,906.475,42.042,15.824,9.495,77.417,0.839,16.763,46,860,915,72.646,10,1.667,0.6,0.915,"0",128.96174863388,6.763,"0"
"60",1683,109,143.06,716.041,40.87,14.982,9.263,124.501,0.82,16.401,47,138,709,127.569,10.539,1.617,0.618,0.876,"0",124.429223744292,5.862,"0"
"61",1698,132,887.803,895.78,43.213,16.592,10.129,80.326,0.888,17.088,47,885,904,69.444,10,1.638,0.61,0.94,"0",140.425531914894,7.088,"0"
"62",1738,147,258.901,902.942,46.87,17.861,10.479,170.883,0.841,18.248,48,250,901,170.538,11,1.704,0.587,0.907,"0",162.072767364939,7.248,"0"
