ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,spore
11810,123,51.113,14.951,10.475,0.592,18.682,11.0,1.427,0.701,0.837,1
11813,122,43.456,16.353,9.499,0.812,17.088,10.0,1.722,0.581,0.907,1
11814,504,188.35,54.816,11.707,0.179,62.241,18.72,4.682,0.214,0.563,0
11815,125,47.698,15.999,9.948,0.69,17.804,11.628,1.608,0.622,0.865,1
11816,66,41.941,9.96,8.437,0.471,12.806,9.985,1.181,0.847,0.733,0
11818,359,132.267,25.486,17.935,0.258,35.114,25.436,1.421,0.704,0.577,0
11819,171,55.355,17.314,12.575,0.701,19.647,13.728,1.377,0.726,0.864,0
11821,132,47.941,17.001,9.886,0.722,18.028,10.733,1.72,0.582,0.874,1
11823,61,31.799,12.443,6.242,0.758,13.601,7.589,1.994,0.502,0.841,0
11824,138,46.042,16.298,10.781,0.818,17.493,11.884,1.512,0.661,0.893,1
11825,128,44.284,15.438,10.557,0.82,16.492,11.0,1.462,0.684,0.895,1
11826,361,106.711,36.972,12.432,0.398,40.608,16.161,2.974,0.336,0.781,0
11827,47,39.941,9.62,6.221,0.37,12.806,7.778,1.546,0.647,0.657,0
11828,148,66.083,19.79,9.522,0.426,23.022,12.123,2.078,0.481,0.738,1
11829,43,27.213,9.21,5.945,0.73,10.77,7.0,1.549,0.645,0.811,0
11830,268,75.497,23.391,14.588,0.591,26.907,17.75,1.603,0.624,0.806,0
11831,79,53.355,16.228,6.198,0.349,18.385,8.6,2.618,0.382,0.664,0
11832,138,52.426,14.367,12.23,0.631,16.031,14.142,1.175,0.851,0.807,0
11833,55,36.87,14.039,4.988,0.508,14.422,6.934,2.814,0.355,0.714,0
11834,71,32.042,10.212,8.853,0.869,11.705,9.707,1.154,0.867,0.871,0
11835,132,45.941,16.629,10.107,0.786,17.205,11.314,1.645,0.608,0.883,1
11836,117,43.941,13.34,11.167,0.761,13.928,12.65,1.195,0.837,0.87,1
11838,301,86.912,31.144,12.306,0.501,31.145,13.983,2.531,0.395,0.81,0
11839,150,48.87,15.254,12.52,0.789,16.279,13.0,1.218,0.821,0.898,1
11841,460,160.652,44.029,13.302,0.224,48.094,18.336,3.31,0.302,0.678,0
11842,153,51.355,16.468,11.829,0.729,17.889,13.0,1.392,0.718,0.879,1
11843,169,57.841,18.159,11.85,0.635,19.235,13.313,1.532,0.653,0.864,1
11844,170,116.368,22.952,9.431,0.158,29.0,15.836,2.434,0.411,0.507,0
11845,158,57.841,16.212,12.409,0.593,17.72,13.0,1.306,0.765,0.843,1
11846,161,63.012,18.943,10.821,0.51,20.591,12.279,1.751,0.571,0.803,0
11847,187,64.426,25.878,9.201,0.566,26.833,10.891,2.813,0.356,0.84,1
11849,215,101.054,29.313,9.339,0.265,34.986,16.369,3.139,0.319,0.567,0
11851,235,75.355,23.78,12.583,0.52,28.302,14.067,1.89,0.529,0.838,1
11852,546,202.836,36.675,18.956,0.167,45.343,25.233,1.935,0.517,0.682,0
11854,90,34.971,12.521,9.152,0.925,13.038,9.0,1.368,0.731,0.928,1
11856,519,140.995,40.13,16.467,0.328,44.045,19.092,2.437,0.41,0.789,0
11857,109,51.355,19.12,7.258,0.519,21.024,9.803,2.634,0.38,0.739,1
11860,72,31.456,10.042,9.129,0.914,10.817,9.839,1.1,0.909,0.883,0
11861,149,55.456,20.128,9.425,0.609,21.932,10.0,2.136,0.468,0.887,1
11867,462,174.066,31.39,18.739,0.192,47.707,26.466,1.675,0.597,0.573,0
11869,134,52.184,19.798,8.618,0.618,21.633,9.899,2.297,0.435,0.822,1
11870,163,57.598,19.698,10.536,0.617,22.136,12.432,1.87,0.535,0.811,1
11871,152,55.113,20.027,9.663,0.629,22.136,10.914,2.072,0.483,0.876,1
11874,296,109.882,41.927,8.989,0.308,46.519,11.18,4.664,0.214,0.719,0
11876,43,24.385,8.338,6.566,0.909,9.22,7.0,1.27,0.787,0.851,0
11883,115,41.698,15.138,9.672,0.831,15.811,10.752,1.565,0.639,0.891,1
11884,342,93.054,24.801,17.558,0.496,27.203,19.799,1.413,0.708,0.815,0
11889,104,39.456,13.525,9.791,0.839,14.422,11.0,1.381,0.724,0.889,1
11890,56,27.799,8.775,8.126,0.911,9.849,8.854,1.08,0.926,0.875,0
11891,139,63.255,19.475,9.087,0.437,22.847,11.8,2.143,0.467,0.698,1
11893,276,114.853,27.919,12.587,0.263,30.48,16.706,2.218,0.451,0.658,0
11894,100,43.113,13.489,9.439,0.676,14.213,11.314,1.429,0.7,0.84,1
11897,341,134.51,37.472,11.587,0.237,48.415,18.142,3.234,0.309,0.559,0
11898,333,146.368,32.53,13.034,0.195,55.227,19.44,2.496,0.401,0.457,0
11899,146,58.77,20.718,8.973,0.531,24.083,11.0,2.309,0.433,0.787,1
11901,328,151.338,31.573,13.227,0.18,54.406,21.774,2.387,0.419,0.45,0
11902,137,48.77,17.314,10.075,0.724,18.788,10.912,1.719,0.582,0.856,1
11909,65,36.87,9.517,8.696,0.601,12.083,9.839,1.094,0.914,0.798,0
11911,162,55.841,19.855,10.389,0.653,21.024,11.961,1.911,0.523,0.814,1
11912,345,170.995,33.203,13.23,0.148,47.424,25.024,2.51,0.398,0.428,0
11913,129,54.77,18.948,8.668,0.54,21.84,10.215,2.186,0.457,0.796,1
11915,114,45.941,15.739,9.222,0.679,17.205,10.346,1.707,0.586,0.829,1
11916,159,59.012,19.702,10.275,0.574,22.627,12.728,1.917,0.522,0.828,1
11918,176,55.497,18.295,12.249,0.718,20.396,13.864,1.494,0.67,0.869,1
11923,104,41.456,15.768,8.398,0.76,17.029,9.37,1.878,0.533,0.881,1
11926,386,168.995,36.882,13.325,0.17,55.543,26.016,2.768,0.361,0.401,0
11927,44,24.971,8.499,6.591,0.887,9.22,7.0,1.289,0.776,0.854,0
11928,138,48.77,15.96,11.009,0.729,18.028,12.758,1.45,0.69,0.852,1
11931,115,42.527,15.278,9.584,0.799,16.553,10.752,1.594,0.627,0.858,1
11934,146,56.77,21.967,8.462,0.569,24.166,9.753,2.596,0.385,0.82,1
11940,129,48.284,16.945,9.693,0.695,19.209,11.314,1.748,0.572,0.846,1
11944,137,53.113,18.397,9.482,0.61,20.0,10.956,1.94,0.515,0.83,1
11945,151,57.598,22.792,8.436,0.572,24.759,10.633,2.702,0.37,0.805,1
11946,532,249.12,41.444,16.344,0.108,72.069,33.504,2.536,0.394,0.33,0
11947,156,56.184,21.608,9.192,0.621,22.847,10.804,2.351,0.425,0.848,1
11949,311,138.066,41.966,9.436,0.205,50.606,15.287,4.448,0.225,0.557,0
11953,154,60.426,21.92,8.945,0.53,24.759,11.6,2.451,0.408,0.808,1
11958,158,61.941,22.735,8.849,0.517,24.597,10.429,2.569,0.389,0.814,1
11963,378,170.208,33.162,14.513,0.164,51.865,24.622,2.285,0.438,0.442,0
11967,499,209.037,35.48,17.907,0.144,73.736,35.867,1.981,0.505,0.332,0
11968,129,45.456,16.59,9.901,0.785,17.464,11.0,1.676,0.597,0.902,1
11973,126,47.698,17.644,9.093,0.696,18.439,9.0,1.94,0.515,0.887,1
11974,110,48.77,17.172,8.156,0.581,18.601,9.899,2.105,0.475,0.797,1
11977,112,48.77,17.365,8.212,0.592,19.235,10.0,2.115,0.473,0.818,1
11978,370,136.167,23.559,19.997,0.251,35.805,24.597,1.178,0.849,0.584,0
11979,160,52.527,18.712,10.887,0.729,19.925,11.0,1.719,0.582,0.901,1
11988,136,54.184,18.895,9.164,0.582,20.396,11.264,2.062,0.485,0.771,1
11993,473,149.095,43.904,13.717,0.267,51.352,17.45,3.201,0.312,0.716,0
11994,148,57.598,19.433,9.697,0.561,21.932,11.538,2.004,0.499,0.815,1
12001,104,42.527,13.283,9.969,0.723,13.928,11.0,1.332,0.751,0.86,1
12004,119,42.87,16.08,9.423,0.814,16.643,10.119,1.707,0.586,0.898,1
12006,319,134.61,39.576,10.263,0.221,54.083,15.677,3.856,0.259,0.541,0
12008,491,174.551,38.071,16.421,0.203,47.434,27.28,2.318,0.431,0.578,0
12015,152,57.255,21.647,8.941,0.583,23.345,10.568,2.421,0.413,0.819,1
12019,320,127.439,38.431,10.602,0.248,48.166,15.515,3.625,0.276,0.561,0
12020,308,112.368,25.483,15.389,0.307,31.113,22.096,1.656,0.604,0.667,0
12023,98,37.456,14.665,8.509,0.878,15.232,9.171,1.723,0.58,0.903,1
12028,158,66.326,22.952,8.765,0.451,25.298,11.18,2.619,0.382,0.751,1
12030,142,51.941,16.904,10.696,0.661,17.889,12.0,1.58,0.633,0.85,1
12031,40,34.284,12.221,4.168,0.428,14.765,5.4,2.932,0.341,0.645,0
12032,159,56.527,20.3,9.972,0.625,22.204,10.955,2.036,0.491,0.844,1
12034,378,120.953,36.547,13.169,0.325,47.434,18.385,2.775,0.36,0.66,0
12035,595,195.279,44.288,17.106,0.196,65.0,30.525,2.589,0.386,0.468,0
12036,198,58.184,21.895,11.514,0.735,23.259,13.077,1.902,0.526,0.868,1
12039,142,46.527,16.538,10.933,0.824,17.205,12.4,1.513,0.661,0.882,1
12040,293,118.368,20.602,18.108,0.263,26.833,20.239,1.138,0.879,0.731,0
12041,393,164.066,31.558,15.856,0.183,47.265,28.401,1.99,0.502,0.403,0
12042,143,60.77,19.556,9.31,0.487,23.195,12.31,2.1,0.476,0.726,1
12046,155,58.77,22.54,8.756,0.564,25.298,10.786,2.574,0.388,0.842,1
12049,107,40.627,14.731,9.248,0.815,15.652,10.0,1.593,0.628,0.903,1
12050,453,109.439,32.569,17.709,0.475,37.537,20.524,1.839,0.544,0.808,0
12051,390,141.439,30.509,16.276,0.245,41.34,26.87,1.874,0.533,0.507,0
12055,140,51.941,17.882,9.968,0.652,19.849,11.16,1.794,0.557,0.864,1
12058,534,176.693,43.321,15.695,0.215,49.396,21.92,2.76,0.362,0.659,0
12059,153,55.941,20.058,9.712,0.614,21.024,11.597,2.065,0.484,0.827,1
12062,138,50.527,17.832,9.853,0.679,18.439,11.0,1.81,0.553,0.847,1
12065,533,191.522,37.097,18.294,0.183,49.649,29.963,2.028,0.493,0.587,0
12066,399,124.368,41.714,12.179,0.324,43.658,18.297,3.425,0.292,0.629,0
12067,200,67.598,25.089,10.15,0.55,26.926,12.0,2.472,0.405,0.818,1
12068,226,73.012,22.962,12.532,0.533,25.179,13.0,1.832,0.546,0.845,0
12069,227,70.083,21.582,13.392,0.581,23.77,15.0,1.612,0.621,0.863,1
12070,65,33.556,9.606,8.616,0.725,11.402,9.0,1.115,0.897,0.897,0
12071,265,79.497,21.795,15.481,0.527,25.807,19.0,1.408,0.71,0.783,0
12072,187,60.426,17.24,13.811,0.644,19.235,15.902,1.248,0.801,0.829,0
12073,305,88.225,27.975,13.882,0.492,29.967,16.666,2.015,0.496,0.782,0
12074,125,44.284,16.489,9.652,0.801,17.117,10.672,1.708,0.585,0.874,1
12075,333,86.811,26.375,16.075,0.555,29.833,19.799,1.641,0.609,0.841,0
12076,183,66.426,24.791,9.399,0.521,26.42,10.733,2.638,0.379,0.819,0
12077,95,36.87,13.285,9.105,0.878,14.318,9.839,1.459,0.685,0.876,1
12078,72,57.841,17.21,5.327,0.27,20.616,8.59,3.231,0.31,0.52,0
12079,129,42.627,16.304,10.074,0.892,16.492,10.0,1.618,0.618,0.925,1
12080,119,42.042,15.177,9.983,0.846,15.811,10.0,1.52,0.658,0.912,1
12081,126,44.527,15.736,10.195,0.799,16.401,11.2,1.543,0.648,0.894,1
12082,125,43.456,17.161,9.274,0.832,18.028,10.585,1.85,0.54,0.906,1
12083,129,45.941,16.391,10.02,0.768,17.493,10.804,1.636,0.611,0.872,1
12084,98,38.042,13.791,9.048,0.851,14.56,9.803,1.524,0.656,0.887,1
12085,484,152.309,41.725,14.769,0.262,45.177,19.26,2.825,0.354,0.746,0
12086,132,44.527,16.939,9.922,0.837,17.493,10.733,1.707,0.586,0.892,1
12087,130,48.77,16.67,9.929,0.687,18.601,10.607,1.679,0.596,0.878,1
12088,125,45.698,15.172,10.49,0.752,16.401,12.0,1.446,0.691,0.862,1
12089,100,40.042,14.325,8.888,0.784,14.866,9.0,1.612,0.62,0.901,1
12090,107,39.456,14.533,9.374,0.864,15.62,9.899,1.55,0.645,0.899,1
12091,110,39.456,14.432,9.705,0.888,15.62,10.539,1.487,0.672,0.898,1
12092,123,43.113,16.12,9.715,0.832,17.205,10.607,1.659,0.603,0.863,1
12093,113,51.012,14.082,10.217,0.546,15.811,12.021,1.378,0.726,0.804,1
12094,104,40.87,14.527,9.115,0.782,15.556,10.714,1.594,0.627,0.863,1
12095,102,40.284,13.358,9.723,0.79,14.213,10.817,1.374,0.728,0.861,1
12096,99,37.698,13.735,9.177,0.875,14.422,9.8,1.497,0.668,0.88,1
12097,126,42.627,16.372,9.799,0.871,17.0,10.436,1.671,0.599,0.93,1
12098,117,43.113,15.618,9.539,0.791,16.763,10.302,1.637,0.611,0.876,1
12099,217,68.426,21.562,12.814,0.582,22.804,14.926,1.683,0.594,0.805,0
12100,109,39.113,13.29,10.443,0.895,14.318,11.314,1.273,0.786,0.872,1
12101,246,67.941,26.97,11.613,0.67,27.166,12.0,2.322,0.431,0.901,0
12102,266,74.569,21.369,15.849,0.601,24.331,18.0,1.348,0.742,0.843,0
12103,135,46.527,17.076,10.066,0.784,17.464,11.119,1.696,0.589,0.877,1
12104,100,37.456,13.734,9.271,0.896,14.422,9.839,1.481,0.675,0.893,1
12105,109,39.213,15.189,9.137,0.891,15.524,9.0,1.662,0.602,0.928,1
12106,145,48.627,18.508,9.975,0.771,19.723,11.0,1.855,0.539,0.927,1
12107,117,42.284,15.948,9.341,0.822,16.763,9.839,1.707,0.586,0.9,1
12108,48,29.213,8.92,6.851,0.707,11.662,8.0,1.302,0.768,0.78,0
12109,132,47.355,16.856,9.971,0.74,18.788,10.607,1.691,0.592,0.892,1
12110,191,65.841,27.384,8.881,0.554,26.401,9.848,3.084,0.324,0.836,0
12111,120,44.284,16.398,9.317,0.769,17.0,10.002,1.76,0.568,0.87,1
12112,124,47.598,16.182,9.757,0.688,17.464,11.0,1.659,0.603,0.855,1
12113,126,45.113,16.387,9.79,0.778,18.028,10.8,1.674,0.597,0.872,1
12114,107,41.113,15.489,8.796,0.796,16.125,9.604,1.761,0.568,0.884,1
12115,104,38.87,14.247,9.294,0.865,15.133,10.0,1.533,0.652,0.885,1
12116,110,41.113,15.124,9.261,0.818,16.125,9.899,1.633,0.612,0.876,1
12117,102,39.456,14.691,8.84,0.823,15.811,9.8,1.662,0.602,0.887,1
12118,129,49.355,16.629,9.877,0.665,17.464,11.0,1.684,0.594,0.866,1
12119,133,43.456,16.478,10.277,0.885,17.088,10.672,1.603,0.624,0.914,1
12120,115,47.598,16.548,8.848,0.638,18.028,10.047,1.87,0.535,0.819,1
12121,131,46.284,17.455,9.555,0.768,18.385,10.436,1.827,0.547,0.891,1
12122,124,45.698,16.911,9.336,0.746,17.493,10.714,1.811,0.552,0.873,1
12123,222,61.841,19.887,14.213,0.729,21.19,16.341,1.399,0.715,0.855,0
12124,121,43.113,15.205,10.132,0.818,16.279,11.0,1.501,0.666,0.893,1
12125,117,43.698,16.027,9.295,0.77,16.492,10.0,1.724,0.58,0.883,1
12126,124,45.698,16.557,9.536,0.746,17.464,10.286,1.736,0.576,0.892,1
12127,118,46.284,15.886,9.457,0.692,16.492,10.956,1.68,0.595,0.868,1
12128,139,48.527,17.624,10.042,0.742,18.439,11.0,1.755,0.57,0.883,1
12129,101,38.042,14.597,8.81,0.877,14.866,9.391,1.657,0.604,0.914,1
12130,118,41.698,16.047,9.363,0.853,17.029,9.899,1.714,0.583,0.901,1
12131,132,46.527,16.082,10.451,0.766,16.643,11.384,1.539,0.65,0.852,1
12132,127,45.698,16.582,9.752,0.764,17.205,10.667,1.7,0.588,0.87,1
12133,125,46.042,17.257,9.223,0.741,18.028,10.0,1.871,0.534,0.896,1
12134,96,36.87,12.93,9.453,0.887,13.601,9.899,1.368,0.731,0.91,1
12135,101,38.87,14.747,8.72,0.84,15.556,9.4,1.691,0.591,0.882,1
12136,115,42.87,15.886,9.217,0.786,16.492,9.0,1.724,0.58,0.913,1
12137,104,39.213,14.202,9.324,0.85,15.0,10.0,1.523,0.657,0.924,1
12138,128,44.284,16.306,9.995,0.82,17.0,11.068,1.631,0.613,0.877,1
12139,106,40.527,13.965,9.664,0.811,15.0,10.539,1.445,0.692,0.862,1
12140,127,49.113,18.386,8.795,0.662,21.095,10.539,2.09,0.478,0.864,1
12141,93,39.698,12.366,9.575,0.742,14.213,10.0,1.291,0.774,0.89,1
12142,87,34.627,12.061,9.184,0.912,13.0,10.0,1.313,0.762,0.902,1
12143,87,35.456,12.554,8.824,0.87,13.342,9.61,1.423,0.703,0.874,1
12144,123,46.042,16.821,9.31,0.729,17.088,10.672,1.807,0.553,0.885,1
12145,116,44.527,16.243,9.093,0.735,17.029,9.707,1.786,0.56,0.862,1
12146,378,113.782,24.239,19.856,0.367,31.623,26.122,1.221,0.819,0.67,0
12147,134,46.627,17.883,9.541,0.775,18.248,9.0,1.874,0.533,0.944,1
12148,111,40.627,14.893,9.49,0.845,15.652,10.0,1.569,0.637,0.91,1
12149,140,47.113,16.342,10.908,0.793,17.263,11.907,1.498,0.667,0.878,1
12150,93,36.627,13.422,8.822,0.871,14.56,9.0,1.521,0.657,0.912,1
12151,96,37.456,13.213,9.251,0.86,13.928,10.0,1.428,0.7,0.901,1
12152,120,44.527,16.043,9.524,0.761,16.492,10.0,1.684,0.594,0.899,1
12153,122,42.527,16.598,9.359,0.848,17.029,9.899,1.773,0.564,0.894,1
12154,123,48.527,16.73,9.361,0.656,17.493,11.0,1.787,0.56,0.842,1
12155,114,42.87,15.456,9.391,0.779,15.811,10.0,1.646,0.608,0.894,1
12156,98,42.284,13.968,8.933,0.689,14.318,10.0,1.564,0.64,0.852,1
12157,132,46.042,17.505,9.601,0.782,17.72,10.0,1.823,0.548,0.895,1
12158,99,38.627,14.131,8.92,0.834,14.866,9.803,1.584,0.631,0.888,1
12159,118,45.113,15.418,9.744,0.729,16.279,11.0,1.582,0.632,0.843,1
12160,125,44.527,15.963,9.97,0.792,16.492,11.068,1.601,0.625,0.871,1
12161,115,43.698,15.781,9.278,0.757,16.492,10.0,1.701,0.588,0.888,1
12162,114,41.456,15.324,9.472,0.834,15.811,10.0,1.618,0.618,0.898,1
12163,119,43.113,15.894,9.533,0.805,16.763,10.786,1.667,0.6,0.878,1
12164,125,52.77,16.921,9.406,0.564,18.111,10.0,1.799,0.556,0.842,1
12165,115,43.698,15.251,9.601,0.757,17.464,10.399,1.589,0.63,0.858,1
12166,120,45.113,16.602,9.203,0.741,17.493,10.286,1.804,0.554,0.87,1
12167,102,38.284,12.938,10.038,0.875,13.601,11.0,1.289,0.776,0.876,1
12168,124,45.355,16.495,9.571,0.757,17.804,10.607,1.723,0.58,0.876,1
12169,121,44.87,17.238,8.937,0.755,17.72,9.803,1.929,0.518,0.91,1
12170,119,43.355,16.305,9.292,0.796,16.643,9.985,1.755,0.57,0.865,1
12171,102,43.941,13.064,9.941,0.664,14.422,11.03,1.314,0.761,0.806,1
12172,106,39.213,14.623,9.23,0.866,15.232,10.0,1.584,0.631,0.91,1
12173,114,45.113,16.237,8.939,0.704,16.492,9.0,1.816,0.551,0.905,1
12174,98,36.627,12.759,9.779,0.918,13.342,10.0,1.305,0.766,0.912,1
12175,81,34.627,11.872,8.687,0.849,13.038,9.391,1.367,0.732,0.871,1
12176,90,35.456,12.515,9.157,0.9,13.342,10.0,1.367,0.732,0.882,1
12177,125,45.698,15.93,9.991,0.752,17.464,10.429,1.594,0.627,0.862,1
12178,122,46.284,15.544,9.994,0.716,16.492,11.0,1.555,0.643,0.878,1
12179,130,45.213,16.61,9.965,0.799,16.763,10.357,1.667,0.6,0.9,1
12180,120,43.456,17.169,8.899,0.799,17.464,9.487,1.929,0.518,0.896,1
12181,141,47.113,18.457,9.727,0.798,19.105,10.607,1.898,0.527,0.884,1
12182,111,42.87,16.129,8.763,0.759,16.492,9.391,1.841,0.543,0.874,1
12183,105,41.698,13.921,9.604,0.759,14.765,10.436,1.45,0.69,0.871,1
12184,119,47.698,17.256,8.781,0.657,18.439,9.0,1.965,0.509,0.847,1
12185,118,43.941,15.518,9.682,0.768,16.643,10.539,1.603,0.624,0.864,1
12186,102,38.284,14.756,8.801,0.875,15.264,9.192,1.677,0.596,0.903,1
12187,133,46.284,17.501,9.676,0.78,17.72,10.357,1.809,0.553,0.896,1
12188,122,45.113,15.901,9.769,0.753,16.553,10.0,1.628,0.614,0.887,1
12189,90,43.113,12.557,9.126,0.608,13.454,10.399,1.376,0.727,0.811,1
12190,116,44.77,15.067,9.803,0.727,16.279,11.0,1.537,0.651,0.866,1
12191,111,41.456,16.421,8.607,0.812,17.088,9.701,1.908,0.524,0.899,1
12192,104,40.627,15.162,8.733,0.792,15.811,9.459,1.736,0.576,0.904,1
12193,113,42.284,15.379,9.356,0.794,16.125,10.461,1.644,0.608,0.897,1
12194,119,43.113,17.012,8.906,0.805,17.493,9.707,1.91,0.524,0.888,1
12195,110,40.284,15.206,9.211,0.852,16.643,9.899,1.651,0.606,0.917,1
12196,135,47.355,16.843,10.205,0.756,17.72,11.686,1.65,0.606,0.849,1
12197,105,41.698,14.89,8.978,0.759,15.524,10.0,1.658,0.603,0.882,1
12198,108,39.213,15.027,9.151,0.883,15.524,9.0,1.642,0.609,0.915,1
12199,123,42.527,15.842,9.886,0.855,16.401,10.539,1.603,0.624,0.888,1
12200,133,45.941,17.01,9.955,0.792,17.464,10.667,1.709,0.585,0.887,1
12201,116,42.527,16.242,9.094,0.806,17.088,9.775,1.786,0.56,0.879,1
12202,128,47.598,17.11,9.525,0.71,17.804,10.804,1.796,0.557,0.842,1
12203,122,42.042,16.663,9.322,0.867,17.088,9.806,1.787,0.559,0.917,1
12204,97,36.87,13.965,8.844,0.897,14.765,9.391,1.579,0.633,0.894,1
12205,121,43.941,16.479,9.349,0.788,17.029,9.899,1.763,0.567,0.886,1
12206,121,43.113,17.121,8.998,0.818,17.804,9.899,1.903,0.526,0.886,1
12207,332,107.983,31.914,13.246,0.358,35.228,19.499,2.409,0.415,0.614,0
12208,139,47.698,16.615,10.652,0.768,17.263,11.0,1.56,0.641,0.885,1
12209,130,46.184,17.572,9.42,0.766,18.439,9.899,1.865,0.536,0.89,1
12210,198,71.74,29.345,8.591,0.483,29.155,10.339,3.416,0.293,0.81,0
12211,251,85.397,33.258,9.609,0.433,33.526,11.384,3.461,0.289,0.787,0
12212,111,40.284,15.668,9.02,0.86,16.279,9.899,1.737,0.576,0.895,1
12213,114,42.87,16.77,8.655,0.779,17.464,9.604,1.937,0.516,0.887,1
12214,111,43.941,15.538,9.096,0.722,16.125,9.899,1.708,0.585,0.874,1
12215,101,41.598,13.746,9.355,0.733,14.422,9.899,1.469,0.681,0.852,1
12216,122,42.87,15.669,9.913,0.834,16.155,10.672,1.581,0.633,0.904,1
12217,117,45.113,15.472,9.628,0.722,16.125,10.776,1.607,0.622,0.876,1
12218,120,44.627,16.884,9.049,0.757,16.643,9.0,1.866,0.536,0.92,1
12219,95,36.042,12.775,9.468,0.919,13.601,9.899,1.349,0.741,0.909,1
12220,122,43.355,16.205,9.586,0.816,16.643,10.539,1.69,0.592,0.878,1
12221,105,40.284,14.168,9.436,0.813,15.0,10.539,1.501,0.666,0.882,1
12222,123,42.527,16.154,9.695,0.855,16.643,10.6,1.666,0.6,0.885,1
12223,106,39.698,15.009,8.992,0.845,15.62,9.899,1.669,0.599,0.88,1
12224,118,43.941,15.878,9.462,0.768,16.643,10.262,1.678,0.596,0.852,1
12225,127,48.184,16.072,10.061,0.687,17.088,11.142,1.597,0.626,0.858,1
12226,125,44.284,16.776,9.487,0.801,17.493,10.286,1.768,0.565,0.88,1
12227,97,37.456,14.337,8.615,0.869,15.0,9.192,1.664,0.601,0.907,1
12228,119,45.113,16.448,9.212,0.735,17.889,9.839,1.785,0.56,0.878,1
12229,133,45.113,16.185,10.463,0.821,17.088,11.371,1.547,0.646,0.872,1
12230,109,40.042,14.388,9.646,0.854,15.264,10.286,1.492,0.67,0.912,1
12231,139,47.941,17.007,10.406,0.76,18.868,11.371,1.634,0.612,0.871,1
12232,104,41.113,14.918,8.876,0.773,15.62,9.839,1.681,0.595,0.885,1
12233,138,43.456,16.164,10.87,0.918,17.088,11.0,1.487,0.673,0.929,1
12234,131,47.698,17.715,9.416,0.724,18.788,10.436,1.881,0.532,0.873,1
12235,130,46.527,17.183,9.633,0.755,17.889,10.286,1.784,0.561,0.893,1
12236,133,53.255,16.671,10.158,0.589,17.205,11.045,1.641,0.609,0.824,1
12237,105,39.113,13.681,9.772,0.863,14.56,11.094,1.4,0.714,0.868,1
12238,133,49.113,16.802,10.079,0.693,18.385,11.068,1.667,0.6,0.864,1
12239,99,37.698,14.451,8.723,0.875,15.0,9.192,1.657,0.604,0.888,1
12240,126,42.627,16.495,9.726,0.871,17.493,10.733,1.696,0.59,0.933,1
12241,113,40.284,15.36,9.367,0.875,16.125,10.262,1.64,0.61,0.9,1
12242,285,92.468,22.458,16.158,0.419,26.077,18.269,1.39,0.719,0.779,0
12243,124,44.527,16.989,9.293,0.786,18.028,10.262,1.828,0.547,0.883,1
12244,320,93.983,31.688,12.858,0.455,32.757,16.298,2.464,0.406,0.753,0
12245,154,47.698,16.987,11.543,0.851,17.205,12.075,1.472,0.679,0.903,1
12246,127,42.87,15.978,10.12,0.868,17.117,10.0,1.579,0.633,0.924,1
12247,134,46.042,17.613,9.687,0.794,18.788,10.585,1.818,0.55,0.905,1
12248,574,190.35,52.651,13.881,0.199,54.708,19.881,3.793,0.264,0.645,0
12249,147,51.113,16.695,11.211,0.707,17.464,12.0,1.489,0.672,0.883,1
12250,99,39.113,13.823,9.119,0.813,14.866,10.307,1.516,0.66,0.853,1
12251,119,44.527,15.604,9.71,0.754,16.279,11.0,1.607,0.622,0.853,1
12252,129,45.113,15.665,10.485,0.797,16.492,12.0,1.494,0.669,0.881,1
12253,139,46.284,17.394,10.175,0.815,18.358,11.03,1.709,0.585,0.908,1
12254,229,103.64,19.138,15.235,0.268,26.42,17.473,1.256,0.796,0.698,1
12255,130,44.87,17.046,9.71,0.811,17.493,10.399,1.755,0.57,0.9,1
12256,112,39.456,14.462,9.86,0.904,15.232,10.733,1.467,0.682,0.907,1
12257,132,46.527,17.062,9.85,0.766,18.028,10.505,1.732,0.577,0.874,1
12258,105,40.627,15.108,8.849,0.799,17.029,9.899,1.707,0.586,0.901,1
12259,128,45.698,16.359,9.962,0.77,17.088,11.0,1.642,0.609,0.883,1
12260,129,43.698,16.531,9.936,0.849,17.205,11.314,1.664,0.601,0.89,1
12261,136,48.284,17.12,10.114,0.733,18.358,11.0,1.693,0.591,0.892,1
12262,131,45.355,16.247,10.266,0.8,16.643,10.733,1.583,0.632,0.876,1
12263,128,44.87,16.534,9.857,0.799,17.205,10.914,1.677,0.596,0.895,1
12264,487,219.664,47.817,12.968,0.127,65.391,18.498,3.687,0.271,0.591,0
12265,127,45.113,17.089,9.463,0.784,17.889,11.068,1.806,0.554,0.87,1
12266,58,37.113,15.318,4.821,0.529,15.62,6.364,3.177,0.315,0.773,0
12267,124,43.941,15.935,9.908,0.807,16.643,11.088,1.608,0.622,0.873,1
12268,92,36.042,12.168,9.627,0.89,13.416,10.0,1.264,0.791,0.915,1
12269,132,44.527,17.089,9.835,0.837,17.804,10.6,1.738,0.576,0.895,1
12270,130,45.113,16.721,9.899,0.803,17.263,10.59,1.689,0.592,0.881,1
12271,131,45.941,17.879,9.329,0.78,18.028,10.2,1.916,0.522,0.873,1
12272,113,40.284,14.381,10.005,0.875,15.297,11.0,1.437,0.696,0.897,1
