ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,germination
4030,542,131.15,49.57,13.92,0.4,51.24,18.31,3.56,1
7634,541,159.3,65.46,10.52,0.27,66.61,14.0,6.22,1
4996,543,165.62,63.53,10.88,0.25,66.84,16.78,5.84,1
3990,437,145.2,56.7,9.81,0.26,63.32,15.33,5.78,1
3902,597,178.51,70.26,10.82,0.24,74.79,15.52,6.49,1
8722,454,130.23,50.25,11.5,0.34,50.49,15.93,4.37,1
4172,214,71.5,24.14,11.29,0.53,26.17,14.76,2.14,1
7354,308,87.64,36.68,10.69,0.5,37.01,13.23,3.43,1
2329,254,89.497,32.86,9.842,0.398,37.0,14.224,3.339,1
2157,272,76.083,28.684,12.074,0.59,30.806,14.505,2.376,1
8343,305,105.2,47.28,8.21,0.35,46.69,12.02,5.76,1
8800,407,132.12,48.38,10.71,0.29,49.34,15.14,4.52,1
5791,304,90.57,27.28,14.19,0.47,29.83,18.34,1.92,1
2349,244,82.669,33.024,9.407,0.449,35.468,12.627,3.51,1
3440,455,163.338,38.357,15.103,0.214,60.166,26.208,2.54,1
2996,204,76.326,29.536,8.794,0.44,31.401,12.728,3.359,1
183,358,110.811,44.008,10.358,0.366,46.819,13.992,4.249,1
6600,381,123.2,41.22,11.77,0.32,46.04,18.58,3.5,1
235,280,104.468,32.729,10.893,0.322,36.878,17.155,3.005,1
8668,435,125.15,45.26,12.24,0.35,48.84,18.79,3.7,1
4481,344,90.33,33.38,13.12,0.53,35.36,15.75,2.54,1
4804,454,128.12,52.85,10.94,0.35,55.47,15.83,4.83,1
8308,535,170.07,76.76,8.87,0.23,72.5,12.4,8.65,1
253,555,172.309,63.21,11.179,0.235,64.661,16.858,5.654,1
3431,405,150.225,66.238,7.785,0.226,65.376,12.319,8.509,1
6018,257,92.67,35.98,9.09,0.38,36.5,12.97,3.96,1
3414,387,151.539,50.503,9.757,0.212,59.228,15.213,5.176,1
4792,492,145.2,39.73,15.77,0.29,53.26,24.87,2.52,1
9900,187,64.18,24.01,9.92,0.57,25.5,12.26,2.42,1
4519,431,113.3,44.75,12.26,0.42,46.65,15.71,3.65,1
3793,589,197.76,74.31,10.09,0.19,82.13,17.4,7.36,1
6397,449,140.27,44.03,12.98,0.29,52.77,19.8,3.39,1
4060,351,96.81,38.58,11.58,0.47,39.12,15.21,3.33,1
3871,529,169.68,53.44,12.6,0.23,68.25,20.3,4.24,1
8839,379,139.1,54.94,8.78,0.25,59.06,13.78,6.25,1
6752,442,119.64,41.8,13.46,0.39,42.52,20.97,3.11,1
9516,290,86.43,37.61,9.82,0.49,37.0,11.38,3.83,1
8697,531,153.05,65.8,10.28,0.28,63.39,14.25,6.4,1
8337,451,134.41,52.05,11.03,0.31,54.56,15.6,4.72,1
6148,350,98.08,35.34,12.61,0.46,38.47,15.4,2.8,1
4648,555,175.97,68.33,10.34,0.23,72.25,16.95,6.61,1
7647,508,150.85,54.52,11.86,0.28,57.78,20.14,4.59,1
7543,564,176.55,52.96,13.56,0.23,64.03,20.13,3.91,1
7964,478,129.4,48.43,12.57,0.36,51.48,16.43,3.85,1
157,403,98.569,30.774,16.674,0.521,33.242,22.186,1.846,1
5827,386,117.54,48.05,10.23,0.35,49.4,15.55,4.7,1
8429,349,108.12,42.96,10.34,0.38,43.57,14.31,4.15,1
5437,356,95.4,36.22,12.52,0.49,39.22,16.05,2.89,1
4789,370,109.54,43.48,10.84,0.39,47.01,15.69,4.01,1
9185,310,79.15,33.39,11.82,0.62,33.3,14.14,2.83,1
8882,547,153.54,47.22,14.75,0.29,55.44,23.02,3.2,1
3060,296,88.184,31.082,12.125,0.478,33.526,16.062,2.563,1
4248,332,95.15,40.79,10.36,0.46,40.71,12.97,3.94,1
5244,427,139.92,60.3,9.02,0.27,60.31,14.16,6.69,1
5907,474,148.27,57.01,10.59,0.27,57.57,14.91,5.39,1
5128,279,89.74,33.84,10.5,0.44,34.83,14.36,3.22,1
3199,327,98.468,38.653,10.771,0.424,38.897,14.787,3.588,1
2475,296,95.397,27.124,13.895,0.409,31.401,18.0,1.952,1
7029,460,130.27,42.86,13.67,0.34,48.76,18.43,3.14,1
5003,378,123.74,45.87,10.49,0.31,49.24,15.51,4.37,1
6019,478,130.37,46.11,13.2,0.35,51.04,19.76,3.49,1
5524,244,84.08,34.1,9.11,0.43,35.36,13.83,3.74,1
202,319,109.64,35.883,11.319,0.333,37.336,17.321,3.17,1
2510,295,81.841,30.714,12.229,0.553,31.257,14.944,2.512,1
4903,391,107.98,43.56,11.43,0.42,44.6,15.35,3.81,1
7088,409,107.74,40.68,12.8,0.44,41.11,18.11,3.18,1
4347,541,177.92,58.49,11.78,0.21,70.86,19.52,4.97,1
4406,397,132.27,55.25,9.15,0.29,54.82,14.76,6.04,1
4345,296,95.98,40.31,9.35,0.4,40.5,13.8,4.31,1
4471,547,171.48,54.07,12.88,0.23,64.14,20.4,4.2,1
2265,466,167.581,39.072,15.186,0.209,49.244,28.236,2.573,1
3725,490,162.47,74.95,8.32,0.23,71.57,12.94,9.01,1
8732,466,155.82,51.33,11.56,0.24,55.97,19.8,4.44,1
5833,355,111.6,46.67,9.68,0.36,46.57,13.86,4.82,1
3826,592,160.31,49.11,15.35,0.29,56.08,24.04,3.2,1
6993,377,94.57,33.16,14.48,0.53,34.48,18.82,2.29,1
4869,491,140.75,57.07,10.96,0.31,59.41,15.24,5.21,1
154,389,131.196,47.139,10.507,0.284,50.0,17.438,4.486,1
4486,489,138.02,49.32,12.62,0.32,56.3,20.61,3.91,1
5895,386,128.57,46.68,10.53,0.29,53.76,15.35,4.43,1
3219,348,114.326,44.417,9.976,0.335,44.721,13.229,4.453,1
4479,427,125.54,53.93,10.08,0.34,53.34,14.68,5.35,1
2669,207,73.497,25.658,10.272,0.482,28.16,13.086,2.498,1
196,401,133.539,41.137,12.411,0.283,45.122,17.0,3.315,1
4870,560,153.34,65.06,10.96,0.3,64.41,15.87,5.94,1
9526,531,159.24,70.23,9.63,0.26,68.6,14.94,7.3,1
4160,404,108.81,39.4,13.05,0.43,41.77,17.65,3.02,1
6506,310,87.5,33.18,11.9,0.51,35.47,15.0,2.79,1
7806,347,93.74,39.18,11.28,0.5,40.71,13.83,3.47,1
4729,395,100.57,38.08,13.21,0.49,40.36,16.84,2.88,1
2211,396,135.782,39.504,12.763,0.27,49.98,19.692,3.095,1
6610,336,108.12,43.49,9.84,0.36,46.75,14.05,4.42,1
2294,288,106.125,38.727,9.469,0.321,44.688,14.104,4.09,1
332,387,101.74,37.64,13.091,0.47,38.833,15.0,2.875,1
248,348,106.225,35.274,12.561,0.388,35.847,16.927,2.808,1
3840,502,172.17,63.2,10.11,0.21,67.6,17.44,6.25,1
6497,346,97.25,37.95,11.61,0.46,40.25,15.92,3.27,1
7557,574,168.95,65.72,11.12,0.25,70.83,18.17,5.91,1
7988,251,72.53,27.96,11.43,0.6,28.64,13.6,2.45,1
2281,427,107.74,42.19,12.886,0.462,40.608,15.51,3.274,1
347,433,123.539,43.991,12.532,0.357,43.681,15.716,3.51,1
5130,430,112.81,41.91,13.06,0.42,45.22,17.77,3.21,1
6102,388,105.15,41.77,11.83,0.44,42.72,15.96,3.53,1
3210,437,126.811,45.354,12.268,0.341,48.374,17.0,3.697,1
4136,284,89.98,34.92,10.35,0.44,37.44,14.39,3.37,1
3081,296,97.74,39.568,9.525,0.389,39.699,13.563,4.154,1
8320,441,133.88,44.58,12.59,0.31,50.64,17.77,3.54,1
3753,506,182.21,76.54,8.42,0.19,82.46,12.47,9.09,1
8380,374,104.23,38.36,12.41,0.43,41.77,16.99,3.09,1
4497,341,101.74,42.11,10.31,0.41,43.32,13.96,4.08,1
5385,420,128.67,53.87,9.93,0.32,54.57,13.62,5.43,1
4979,534,156.51,64.1,10.61,0.27,67.07,16.57,6.04,1
4774,274,88.57,36.01,9.69,0.44,37.64,13.55,3.72,1
5254,495,143.1,56.99,11.06,0.3,59.41,15.67,5.15,1
3002,270,91.882,37.269,9.224,0.402,38.601,13.4,4.04,1
2383,235,80.669,29.933,9.996,0.454,33.242,12.0,2.994,1
2361,315,123.882,43.498,9.221,0.258,51.971,14.097,4.717,1
464,375,88.326,35.514,13.444,0.604,36.359,15.205,2.642,1
8351,439,125.54,48.27,11.58,0.35,49.65,15.18,4.17,1
5170,513,164.12,67.2,9.72,0.24,68.18,13.94,6.91,1
187,290,89.598,32.634,11.315,0.454,33.287,15.0,2.884,1
2502,265,91.983,35.148,9.6,0.394,37.336,12.854,3.661,1
2901,265,74.184,27.875,12.104,0.605,29.275,13.818,2.303,1
6690,465,150.17,61.29,9.66,0.26,63.7,15.9,6.34,1
3214,405,152.752,44.25,11.653,0.218,54.489,23.751,3.797,1
4727,474,148.31,64.75,9.32,0.27,65.8,14.46,6.95,1
6657,364,118.61,49.41,9.38,0.33,48.55,12.87,5.27,1
9558,543,166.12,68.79,10.05,0.25,71.84,15.49,6.84,1
6475,389,123.98,36.98,13.4,0.32,43.57,21.11,2.76,1
4829,396,135.3,52.4,9.62,0.27,56.08,13.92,5.45,1
5279,478,144.27,46.28,13.15,0.29,51.48,20.31,3.52,1
5994,296,92.47,37.47,10.06,0.44,39.7,14.09,3.73,1
5276,430,130.91,56.63,9.67,0.32,55.36,14.1,5.86,1
9743,212,61.36,24.68,10.93,0.71,25.08,13.16,2.26,1
6203,320,107.98,40.43,10.08,0.34,43.42,13.77,4.01,1
4577,383,111.05,41.04,11.88,0.39,43.46,17.22,3.45,1
5037,377,103.15,42.17,11.38,0.45,43.08,14.65,3.71,1
179,398,132.125,55.093,9.198,0.286,54.781,13.556,5.99,1
3062,335,110.468,32.95,12.945,0.345,35.384,17.688,2.545,1
4862,472,144.23,61.71,9.74,0.29,61.03,14.05,6.34,1
5347,445,138.85,57.55,9.84,0.29,57.8,13.42,5.85,1
5438,184,64.18,24.86,9.42,0.56,26.0,12.32,2.64,1
5889,266,90.18,36.98,9.16,0.41,37.11,12.0,4.04,1
4765,489,142.67,64.25,9.69,0.3,62.2,12.51,6.63,1
153,337,108.468,34.982,12.266,0.36,36.878,20.883,2.852,1
6338,395,115.4,40.06,12.55,0.37,45.34,17.94,3.19,1
6625,295,95.25,34.28,10.96,0.41,37.59,15.72,3.13,1
8886,394,106.33,41.21,12.17,0.44,42.54,16.25,3.39,1
3224,358,121.154,50.338,9.055,0.306,51.546,12.598,5.559,1
4769,463,116.37,42.33,13.93,0.43,45.22,18.31,3.04,1
2388,288,88.426,33.718,10.875,0.463,36.878,13.852,3.1,1
5962,211,67.36,24.44,10.99,0.58,25.63,13.18,2.22,1
452,228,89.255,36.619,7.928,0.36,38.328,10.507,4.619,1
8853,507,160.02,45.45,14.2,0.25,55.04,23.23,3.2,1
264,558,178.309,51.469,13.804,0.221,69.203,25.218,3.729,1
4818,422,145.5,63.44,8.47,0.25,61.2,13.0,7.49,1
2442,255,77.497,32.102,10.114,0.534,32.757,12.522,3.174,1
6130,494,158.07,37.85,16.62,0.25,50.33,25.49,2.28,1
4928,370,119.2,37.18,12.67,0.33,43.42,21.13,2.93,1
6389,421,136.61,55.67,9.63,0.28,56.6,15.93,5.78,1
7718,347,92.91,36.04,12.26,0.51,38.28,15.42,2.94,1
4724,368,112.23,46.34,10.11,0.37,46.52,15.45,4.58,1
4833,555,161.58,58.74,12.03,0.27,65.86,18.83,4.88,1
9455,340,95.05,39.84,10.87,0.47,40.31,13.44,3.67,1
4823,470,141.68,53.98,11.09,0.29,58.82,16.16,4.87,1
5712,280,84.91,34.6,10.3,0.49,35.36,13.1,3.36,1
6216,308,106.12,43.19,9.08,0.34,45.0,12.85,4.76,1
7132,195,74.08,29.95,8.29,0.45,31.06,11.93,3.61,1
4635,476,154.51,60.78,9.97,0.25,66.24,15.5,6.1,1
6965,414,120.95,45.39,11.61,0.36,47.63,16.34,3.91,1
6166,319,102.33,44.76,9.07,0.38,44.27,12.9,4.93,1
5094,456,152.27,61.05,9.51,0.25,63.32,14.77,6.42,1
6987,274,93.15,34.75,10.04,0.4,36.88,14.6,3.46,1
2314,289,97.397,33.674,10.927,0.383,38.949,14.962,3.082,1
8844,445,114.33,46.86,12.09,0.43,46.69,15.86,3.87,1
6150,370,126.27,49.87,9.45,0.29,51.09,15.7,5.28,1
261,471,148.995,58.091,10.323,0.267,62.482,15.032,5.627,1
4578,428,104.81,39.79,13.7,0.49,42.54,18.16,2.9,1
8339,553,172.37,76.15,9.25,0.23,75.0,14.4,8.24,1
7554,560,181.72,43.46,16.41,0.21,57.49,27.27,2.65,1
2563,273,85.497,34.855,9.973,0.469,35.468,12.605,3.495,1
8822,468,157.82,71.02,8.39,0.24,68.6,12.16,8.46,1
7134,502,151.2,49.48,12.92,0.28,60.01,20.12,3.83,1
6606,245,79.25,26.72,11.68,0.49,29.12,15.76,2.29,1
6302,387,107.88,47.1,10.46,0.42,45.61,14.42,4.5,1
8136,303,77.94,32.17,11.99,0.63,32.28,13.01,2.68,1
381,348,96.326,38.64,11.467,0.471,38.079,13.887,3.37,1
2309,311,106.468,39.529,10.017,0.345,42.379,13.682,3.946,1
8854,483,170.07,45.75,13.44,0.21,61.91,23.26,3.4,1
3419,439,158.61,61.592,9.075,0.219,66.641,15.704,6.787,1
3812,502,152.71,49.0,13.04,0.27,59.46,20.75,3.76,1
6622,380,131.78,46.39,10.43,0.27,51.55,16.47,4.45,1
4484,285,92.47,35.21,10.31,0.42,36.88,14.85,3.42,1
4581,440,120.12,47.63,11.76,0.38,50.33,16.22,4.05,1
5801,373,99.98,36.53,13.0,0.47,39.56,16.09,2.81,1
4531,375,105.64,41.25,11.58,0.42,44.69,15.84,3.56,1
5375,245,80.67,33.45,9.33,0.47,32.76,12.73,3.59,1
2587,458,127.64,45.089,12.933,0.353,52.345,16.648,3.486,1
4034,559,159.78,67.1,10.61,0.28,67.19,16.23,6.33,1
9427,376,120.61,43.99,10.88,0.32,46.87,14.36,4.04,1
4498,492,132.37,51.03,12.28,0.35,49.65,16.57,4.16,1
324,313,85.012,35.357,11.271,0.544,35.847,13.825,3.137,1
5280,375,117.64,52.02,9.18,0.34,51.0,13.39,5.67,1
8990,465,134.71,46.77,12.66,0.32,52.63,20.85,3.69,1
6236,212,81.01,28.22,9.57,0.41,30.46,12.39,2.95,1
281,404,103.64,43.603,11.797,0.473,41.976,13.805,3.696,1
9446,184,62.18,21.41,10.94,0.6,23.32,13.1,1.96,1
8299,400,118.47,44.15,11.53,0.36,46.65,16.32,3.83,1
2289,279,84.326,33.062,10.744,0.493,35.511,13.397,3.077,1
4994,492,146.55,60.99,10.27,0.29,65.07,15.39,5.94,1
7529,410,148.02,53.5,9.76,0.24,60.61,14.91,5.48,1
5222,469,130.12,41.84,14.27,0.35,45.0,21.04,2.93,1
6118,522,150.02,48.67,13.66,0.29,57.28,19.92,3.56,1
5784,378,126.02,51.5,9.35,0.3,53.81,15.04,5.51,1
4837,405,120.27,42.71,12.07,0.35,47.42,17.89,3.54,1
6644,331,109.64,43.07,9.78,0.35,43.91,14.31,4.4,1
6727,398,120.37,48.18,10.52,0.35,49.04,15.08,4.58,1
3022,248,76.77,26.277,12.017,0.529,30.414,15.945,2.187,1
7702,580,192.75,69.22,10.67,0.2,76.69,18.86,6.49,1
2081,400,143.439,39.51,12.89,0.244,45.804,22.421,3.065,1
4523,528,149.34,46.86,14.35,0.3,55.23,22.53,3.27,1
8545,285,77.5,30.76,11.8,0.6,30.53,14.52,2.61,1
6732,451,144.91,45.22,12.7,0.27,52.47,21.37,3.56,1
4916,342,88.43,35.01,12.44,0.55,35.85,15.9,2.82,1
5355,391,123.88,50.62,9.83,0.32,52.8,14.83,5.15,1
6183,452,153.34,52.9,10.88,0.24,55.17,18.28,4.86,1
3011,287,82.669,30.708,11.9,0.528,33.015,15.272,2.581,1
7606,589,180.89,56.13,13.36,0.23,70.04,20.6,4.2,1
469,340,95.497,40.478,10.695,0.468,39.825,13.692,3.785,1
5250,315,119.2,39.81,10.07,0.28,47.01,15.52,3.95,1
5011,124,45.11,14.02,11.26,0.77,16.28,12.33,1.24,1
5203,313,91.4,34.16,11.67,0.47,35.38,13.73,2.93,1
4358,472,147.1,62.91,9.55,0.27,63.07,14.75,6.59,1
6105,405,113.88,42.25,12.21,0.39,45.88,18.02,3.46,1
7056,350,101.4,38.28,11.64,0.43,40.31,16.94,3.29,1
4959,342,112.47,49.11,8.87,0.34,47.51,13.4,5.54,1
5843,310,99.15,43.19,9.14,0.4,41.44,12.13,4.73,1
2589,289,85.598,34.856,10.557,0.496,34.928,12.177,3.302,1
6939,297,91.74,34.0,11.12,0.44,34.21,15.41,3.06,1
4917,355,123.98,51.31,8.81,0.29,52.92,13.54,5.82,1
5314,461,134.95,49.6,11.83,0.32,54.49,17.2,4.19,1
3194,411,152.024,30.415,17.206,0.223,40.46,26.163,1.768,1
3769,554,180.02,66.15,10.66,0.21,70.61,15.1,6.2,1
4329,515,149.88,53.92,12.16,0.29,60.02,17.32,4.43,1
6258,387,108.81,43.96,11.21,0.41,45.69,14.97,3.92,1
5920,441,115.4,37.05,15.15,0.42,42.05,20.59,2.44,1
4807,258,92.81,35.54,9.24,0.38,36.88,13.0,3.85,1
4359,368,112.91,46.61,10.05,0.36,47.76,13.91,4.64,1
4608,346,115.15,48.36,9.11,0.33,48.05,13.73,5.31,1
8703,472,145.34,54.72,10.98,0.28,62.48,16.5,4.98,1
5311,431,133.88,43.55,12.6,0.3,46.32,18.0,3.46,1
3126,423,149.581,40.442,13.317,0.238,54.918,22.946,3.037,1
9402,392,104.81,41.13,12.13,0.45,41.79,16.44,3.39,1
6062,362,117.36,48.44,9.52,0.33,49.73,14.98,5.09,1
7956,352,100.23,38.96,11.5,0.44,42.54,15.18,3.39,1
2372,400,107.74,40.005,12.731,0.433,42.544,15.767,3.142,1
5457,243,78.08,29.82,10.38,0.5,31.83,13.44,2.87,1
9565,348,95.25,40.32,10.99,0.48,40.5,13.33,3.67,1
6313,433,110.47,43.23,12.75,0.45,43.91,16.37,3.39,1
2095,301,101.397,32.458,11.808,0.368,35.511,16.572,2.749,1
5876,378,117.88,40.64,11.84,0.34,45.61,16.53,3.43,1
4327,559,186.55,51.0,13.96,0.2,66.22,27.53,3.65,1
399,414,114.912,45.156,11.673,0.394,44.407,14.53,3.868,1
8863,343,119.54,49.09,8.9,0.3,50.48,14.92,5.52,1
9435,502,158.51,61.2,10.44,0.25,64.35,18.6,5.86,1
5886,324,90.33,34.45,11.98,0.5,36.06,15.71,2.88,1
8749,454,132.12,41.21,14.03,0.33,50.45,22.55,2.94,1
7911,491,154.23,65.54,9.54,0.26,66.27,14.0,6.87,1
8335,495,167.97,61.85,10.19,0.22,70.71,15.08,6.07,1
8786,479,136.61,54.45,11.2,0.32,56.4,17.11,4.86,1
5745,232,79.25,31.14,9.49,0.46,32.31,12.85,3.28,1
3216,347,119.154,41.815,10.566,0.307,48.021,15.205,3.957,1
2101,376,113.296,30.748,15.57,0.368,34.785,20.345,1.975,1
8806,500,155.78,52.94,12.03,0.26,61.85,18.94,4.4,1
3152,396,151.882,61.148,8.246,0.216,63.953,13.017,7.416,1
6119,354,91.25,34.9,12.91,0.53,35.44,16.43,2.7,1
3133,424,152.468,43.834,12.316,0.229,59.54,21.677,3.559,1
3974,396,126.71,44.76,11.26,0.31,46.62,18.73,3.97,1
6358,366,118.95,38.03,12.25,0.33,43.57,18.41,3.1,1
4809,422,131.98,53.17,10.11,0.3,55.23,14.5,5.26,1
6408,433,127.2,42.82,12.88,0.34,47.38,18.68,3.33,1
5305,508,142.41,55.09,11.74,0.31,60.0,17.27,4.69,1
7303,516,168.41,64.86,10.13,0.23,69.34,16.32,6.4,1
579,370,107.397,40.76,11.558,0.403,44.721,15.856,3.527,1
294,261,81.497,26.769,12.414,0.494,29.411,15.436,2.156,1
8823,433,137.54,47.08,11.71,0.29,50.16,17.67,4.02,1
8179,392,111.4,40.06,12.46,0.4,45.31,17.57,3.21,1
201,495,171.823,60.112,10.485,0.211,71.218,19.695,5.733,1
4511,285,92.67,35.01,10.37,0.42,37.0,14.1,3.38,1
5421,281,92.23,35.89,9.97,0.42,36.8,12.73,3.6,1
4982,388,114.23,37.96,13.02,0.37,43.42,18.54,2.92,1
4800,469,140.12,60.5,9.87,0.3,58.82,14.39,6.13,1
5862,401,112.33,48.34,10.56,0.4,48.26,13.74,4.58,1
9784,209,78.53,33.76,7.88,0.43,32.25,10.22,4.28,1
5563,213,73.25,26.9,10.08,0.5,28.6,14.43,2.67,1
7607,544,150.85,65.42,10.59,0.3,64.62,14.67,6.18,1
4834,449,139.15,58.33,9.8,0.29,60.02,13.88,5.95,1
2332,237,81.012,30.04,10.045,0.454,31.257,12.989,2.99,1
3127,477,171.238,39.089,15.537,0.204,57.585,27.769,2.516,1
6061,503,152.65,57.29,11.18,0.27,60.46,16.16,5.12,1
7059,288,93.88,37.43,9.8,0.41,36.88,13.67,3.82,1
5960,381,124.02,48.3,10.04,0.31,51.22,15.3,4.81,1
9492,384,103.98,43.48,11.24,0.45,43.57,14.61,3.87,1
5915,321,82.43,28.83,14.17,0.59,31.06,16.98,2.03,1
4813,299,106.18,44.57,8.54,0.33,44.28,13.0,5.22,1
3792,478,156.75,66.75,9.12,0.24,66.64,14.61,7.32,1
470,328,101.054,34.573,12.079,0.404,38.275,17.271,2.862,1
6792,380,105.3,35.98,13.45,0.43,38.33,17.93,2.68,1
8864,388,128.71,47.22,10.46,0.29,53.49,16.2,4.51,1
6403,403,152.41,45.48,11.28,0.22,49.82,18.46,4.03,1
4326,515,184.41,50.73,12.92,0.19,69.46,22.26,3.93,1
5751,416,128.61,41.26,12.84,0.32,50.25,18.19,3.21,1
6398,426,132.61,43.92,12.35,0.3,47.54,18.87,3.56,1
1565,192,62.184,20.728,11.794,0.624,22.136,14.795,1.757,1
9824,415,116.51,51.36,10.29,0.38,49.2,13.95,4.99,1
6399,367,112.23,38.33,12.19,0.37,41.68,17.52,3.14,1
5376,484,132.67,58.91,10.46,0.35,58.05,14.31,5.63,1
6718,293,92.08,33.39,11.17,0.43,33.29,15.51,2.99,1
9907,469,153.98,65.83,9.07,0.25,67.27,13.82,7.26,1
4064,238,74.77,29.76,10.18,0.53,30.81,12.7,2.92,1
7043,476,161.72,65.3,9.28,0.23,66.84,17.34,7.04,1
5248,452,166.71,68.75,8.37,0.2,69.23,13.43,8.21,1
5287,565,166.99,61.41,11.72,0.25,66.24,18.26,5.24,1
257,521,178.267,62.664,10.586,0.206,71.169,17.856,5.92,1
3418,426,158.711,46.448,11.678,0.213,60.531,19.645,3.978,1
3734,445,142.61,59.8,9.47,0.27,61.33,15.43,6.31,1
2459,351,97.397,32.17,13.892,0.465,35.693,16.834,2.316,1
2387,292,107.882,39.354,9.447,0.315,46.228,14.113,4.166,1
4814,367,106.02,45.9,10.18,0.41,44.69,14.14,4.51,1
5728,338,99.15,40.97,10.5,0.43,40.45,14.0,3.9,1
7040,392,113.05,44.49,11.22,0.39,46.32,15.19,3.97,1
2259,514,175.48,39.894,16.404,0.21,58.464,30.934,2.432,1
429,350,91.154,37.128,12.003,0.529,37.363,15.48,3.093,1
503,390,117.054,44.078,11.266,0.358,45.804,15.535,3.913,1
2105,290,94.468,39.056,9.454,0.408,39.825,12.708,4.131,1
3837,484,155.64,65.02,9.48,0.25,63.79,15.69,6.86,1
4848,290,104.91,41.25,8.95,0.33,41.76,12.85,4.61,1
3090,309,94.669,39.278,10.017,0.433,40.522,13.37,3.921,1
2794,240,73.841,27.449,11.133,0.553,28.636,13.339,2.466,1
3917,381,140.02,44.78,10.83,0.24,53.41,18.17,4.13,1
3089,228,78.426,27.568,10.53,0.466,28.16,13.0,2.618,1
5058,363,99.25,35.57,12.99,0.46,38.48,17.1,2.74,1
2991,193,70.426,21.332,11.52,0.489,24.698,14.849,1.852,1
5388,569,172.12,71.16,10.18,0.24,71.06,14.02,6.99,1
5976,543,159.64,56.52,12.23,0.27,63.79,21.0,4.62,1
9940,279,74.18,30.12,11.79,0.64,29.73,13.37,2.55,1
4625,360,104.67,39.74,11.53,0.41,41.76,15.88,3.45,1
8585,325,80.08,31.06,13.32,0.64,31.24,15.11,2.33,1
4466,502,149.4,67.21,9.51,0.28,64.56,12.67,7.07,1
6067,316,85.5,31.85,12.63,0.54,34.99,15.86,2.52,1
408,335,132.853,32.882,12.972,0.239,38.949,19.521,2.535,1
6701,434,135.54,45.14,12.24,0.3,50.92,18.81,3.69,1
4927,299,81.6,29.61,12.86,0.56,31.06,16.59,2.3,1
2142,357,104.953,30.594,14.857,0.407,35.903,20.54,2.059,1
7074,312,95.01,37.11,10.71,0.43,38.08,13.75,3.47,1
9890,383,108.91,37.77,12.91,0.41,39.56,15.73,2.93,1
9450,381,117.3,47.14,10.29,0.35,49.03,13.94,4.58,1
4628,513,171.97,62.97,10.37,0.22,69.07,17.49,6.07,1
6077,361,122.37,49.26,9.33,0.3,50.54,14.02,5.28,1
6691,428,135.2,43.37,12.57,0.29,47.42,20.42,3.45,1
6502,352,99.5,40.84,10.97,0.45,41.59,14.0,3.72,1
6799,306,86.67,31.56,12.34,0.51,34.21,15.87,2.56,1
4436,498,152.41,61.42,10.32,0.27,63.81,15.62,5.95,1
8791,575,163.34,57.35,12.77,0.27,65.44,20.14,4.49,1
3029,250,79.74,31.624,10.066,0.494,34.409,12.758,3.142,1
4643,298,94.18,33.15,11.45,0.42,37.2,17.0,2.9,1
3058,285,86.811,36.04,10.069,0.475,36.878,12.548,3.579,1
4598,539,170.79,69.71,9.85,0.23,72.62,16.29,7.08,1
7526,513,159.92,68.21,9.58,0.25,68.88,15.18,7.12,1
3198,262,98.811,33.214,10.044,0.337,33.377,14.149,3.307,1
5972,404,110.71,41.62,12.36,0.41,43.42,15.35,3.37,1
5045,416,120.47,43.84,12.08,0.36,47.52,15.0,3.63,1
5820,403,114.57,45.48,11.28,0.39,46.69,13.95,4.03,1
8767,462,141.44,49.18,11.96,0.29,52.8,17.89,4.11,1
2504,255,91.74,35.683,9.099,0.381,38.079,12.522,3.922,1
5127,455,121.84,48.87,11.85,0.39,51.16,14.85,4.12,1
338,436,110.468,40.799,13.606,0.449,43.863,18.585,2.999,1
5697,395,119.3,48.25,10.42,0.35,49.4,14.61,4.63,1
5926,298,88.67,27.79,13.65,0.48,30.81,16.88,2.04,1
4521,348,115.88,45.06,9.83,0.33,49.2,15.01,4.58,1
8892,476,148.61,55.86,10.85,0.27,57.94,18.59,5.15,1
5879,360,121.05,50.14,9.14,0.31,50.61,14.58,5.48,1
5923,340,89.25,36.74,11.78,0.54,37.11,12.9,3.12,1
4826,444,151.44,57.73,9.79,0.24,58.19,15.18,5.9,1
5386,449,156.41,50.18,11.39,0.23,60.75,18.22,4.41,1
5258,312,111.3,41.66,9.54,0.32,45.28,14.72,4.37,1
4004,262,97.01,35.41,9.42,0.35,36.35,13.0,3.76,1
9456,448,147.68,60.07,9.5,0.26,62.8,15.53,6.33,1
3131,409,153.823,58.089,8.965,0.217,63.561,14.67,6.48,1
4747,378,102.08,40.62,11.85,0.46,41.98,15.0,3.43,1
8574,593,162.02,65.07,11.6,0.28,65.38,16.2,5.61,1
5089,403,109.05,43.24,11.87,0.43,44.29,15.62,3.64,1
2124,246,81.497,32.874,9.528,0.465,34.132,12.206,3.45,1
5039,345,106.91,42.78,10.27,0.38,43.29,14.0,4.17,1
6967,411,126.23,48.35,10.82,0.32,49.98,15.38,4.47,1
5269,476,140.37,53.71,11.28,0.3,57.87,15.0,4.76,1
4396,524,137.54,46.85,14.24,0.35,51.04,19.56,3.29,1
8870,442,149.98,67.64,8.32,0.25,64.94,13.22,8.13,1
4764,415,129.2,49.94,10.58,0.31,53.34,17.58,4.72,1
