ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,conidium
8713,128,41.456,15.41,10.576,0.936,16.125,11.314,1.457,0.686,0.934,1
8714,166,53.598,23.14,9.134,0.726,22.825,9.985,2.533,0.395,0.895,1
8715,144,47.213,19.198,9.55,0.812,19.416,9.0,2.01,0.497,0.944,1
8716,127,41.456,14.684,11.012,0.929,15.264,11.628,1.333,0.75,0.927,1
8717,216,57.355,20.453,13.446,0.825,22.361,14.849,1.521,0.657,0.917,1
8718,128,42.627,15.104,10.79,0.885,16.155,11.0,1.4,0.714,0.918,1
8719,170,49.355,18.457,11.727,0.877,18.868,12.728,1.574,0.635,0.909,1
8721,102,36.87,13.147,9.878,0.943,13.928,10.672,1.331,0.751,0.903,1
8722,123,41.456,15.278,10.251,0.899,16.279,10.0,1.49,0.671,0.928,1
8723,206,53.113,18.298,14.334,0.918,19.416,15.108,1.277,0.783,0.926,1
8724,175,54.184,22.553,9.88,0.749,22.825,10.788,2.283,0.438,0.891,1
8725,75,30.971,11.39,8.384,0.983,11.705,8.0,1.359,0.736,0.943,1
8726,262,74.77,32.115,10.387,0.589,32.016,12.127,3.092,0.323,0.882,0
8727,116,39.698,14.388,10.265,0.925,15.297,11.0,1.402,0.713,0.903,1
8728,120,39.698,14.086,10.847,0.957,14.56,11.314,1.299,0.77,0.916,1
8729,156,47.698,17.826,11.143,0.862,19.313,11.963,1.6,0.625,0.915,1
8730,127,40.284,14.692,11.006,0.983,15.524,11.0,1.335,0.749,0.937,1
8731,130,41.698,15.684,10.554,0.94,16.553,11.314,1.486,0.673,0.925,1
8732,119,43.456,16.02,9.458,0.792,17.889,10.522,1.694,0.59,0.908,1
8733,126,42.042,15.914,10.081,0.896,16.553,10.733,1.579,0.633,0.92,1
8734,191,62.042,28.471,8.542,0.624,27.295,9.0,3.333,0.3,0.918,1
8735,284,68.77,25.797,14.017,0.755,27.313,15.885,1.84,0.543,0.904,0
8737,139,45.113,17.496,10.115,0.858,18.028,10.607,1.73,0.578,0.917,1
8738,226,65.497,29.032,9.911,0.662,28.425,10.879,2.929,0.341,0.885,0
8739,258,66.083,18.8,17.474,0.742,23.195,18.385,1.076,0.929,0.847,0
8740,77,32.627,12.204,8.033,0.909,12.53,8.575,1.519,0.658,0.895,1
8741,134,47.698,19.947,8.553,0.74,20.125,8.944,2.332,0.429,0.908,1
8742,110,38.284,14.607,9.588,0.943,15.0,9.899,1.523,0.656,0.921,1
8743,102,36.627,13.478,9.636,0.955,14.318,10.0,1.399,0.715,0.936,1
8744,148,59.255,27.29,6.905,0.53,26.077,7.766,3.952,0.253,0.846,0
8745,238,62.184,19.935,15.201,0.773,22.847,16.735,1.311,0.762,0.883,0
8746,107,37.799,14.487,9.404,0.941,14.866,9.0,1.541,0.649,0.951,1
8747,116,38.87,13.877,10.643,0.965,14.56,11.0,1.304,0.767,0.924,1
8748,251,72.184,29.227,10.934,0.605,29.275,13.187,2.673,0.374,0.824,0
8749,219,64.527,26.957,10.344,0.661,26.249,11.538,2.606,0.384,0.887,0
8750,104,38.042,14.103,9.389,0.903,14.866,10.0,1.502,0.666,0.916,1
8751,126,41.456,14.947,10.733,0.921,15.811,11.0,1.393,0.718,0.92,1
8752,70,40.627,18.418,4.839,0.533,18.385,5.646,3.806,0.263,0.828,0
8753,232,69.355,29.356,10.062,0.606,29.12,12.522,2.917,0.343,0.85,0
8754,50,29.556,10.679,5.961,0.719,12.806,7.603,1.791,0.558,0.826,0
8755,70,43.698,12.417,7.178,0.461,15.811,10.18,1.73,0.578,0.648,0
8756,62,29.213,10.861,7.268,0.913,11.402,8.0,1.494,0.669,0.873,1
8757,113,39.456,14.751,9.754,0.912,15.297,10.0,1.512,0.661,0.915,1
8758,481,264.434,39.862,15.364,0.086,81.394,26.895,2.595,0.385,0.353,0
8759,123,43.698,17.156,9.129,0.809,17.72,9.944,1.879,0.532,0.895,1
8760,213,98.811,35.127,7.721,0.274,41.11,12.316,4.55,0.22,0.552,0
8761,415,179.723,41.711,12.668,0.161,60.299,19.82,3.293,0.304,0.53,0
8762,187,83.497,34.442,6.913,0.337,38.079,9.616,4.982,0.201,0.729,0
8763,145,45.213,17.371,10.628,0.891,17.464,10.0,1.634,0.612,0.954,1
8764,124,44.042,17.768,8.886,0.803,18.358,9.707,2.0,0.5,0.919,1
8765,156,57.113,25.115,7.909,0.601,24.597,8.895,3.176,0.315,0.876,1
8766,146,47.941,20.397,9.114,0.798,20.616,9.192,2.238,0.447,0.93,1
8767,92,34.87,12.497,9.374,0.951,13.038,9.899,1.333,0.75,0.902,1
8768,63,28.385,10.11,7.934,0.983,10.77,8.0,1.274,0.785,0.926,1
8769,112,38.627,13.692,10.415,0.943,14.318,10.0,1.315,0.761,0.933,1
8770,298,81.598,35.434,10.708,0.562,34.205,12.612,3.309,0.302,0.847,0
8771,115,40.87,15.875,9.223,0.865,16.125,9.947,1.721,0.581,0.906,1
8772,101,36.627,13.233,9.718,0.946,13.892,10.286,1.362,0.734,0.927,1
8773,113,38.87,14.804,9.719,0.94,15.264,10.4,1.523,0.656,0.919,1
8774,248,71.941,30.772,10.261,0.602,29.833,12.0,2.999,0.333,0.846,0
8775,99,35.799,12.736,9.897,0.971,14.213,10.607,1.287,0.777,0.938,1
8776,107,39.113,14.396,9.464,0.879,14.765,9.899,1.521,0.657,0.892,1
8777,151,47.456,19.253,9.986,0.843,19.416,10.0,1.928,0.519,0.929,1
8778,106,55.456,23.694,5.696,0.433,25.298,7.164,4.16,0.24,0.797,0
8779,97,37.213,14.308,8.632,0.88,15.264,9.803,1.658,0.603,0.924,1
8780,131,50.87,22.21,7.51,0.636,22.136,8.538,2.957,0.338,0.888,1
8781,50,24.728,8.586,7.415,1.0,9.434,7.0,1.158,0.864,0.952,1
8782,108,38.627,14.567,9.44,0.91,15.232,10.0,1.543,0.648,0.927,1
8783,147,58.669,26.598,7.037,0.537,25.554,7.969,3.78,0.265,0.814,0
8784,99,35.799,12.993,9.701,0.971,13.892,10.0,1.339,0.747,0.947,1
8785,143,48.284,18.456,9.865,0.771,19.235,10.686,1.871,0.535,0.885,1
8786,103,46.284,14.692,8.926,0.604,16.553,10.786,1.646,0.608,0.777,0
8787,144,54.083,25.131,7.296,0.619,24.207,7.778,3.445,0.29,0.87,0
8788,151,44.284,14.753,13.032,0.968,15.524,13.0,1.132,0.883,0.929,1
8789,103,37.213,12.938,10.136,0.935,13.892,11.0,1.276,0.783,0.928,1
8790,109,40.042,15.572,8.912,0.854,16.643,9.899,1.747,0.572,0.92,1
8791,140,51.456,21.767,8.189,0.664,22.204,8.835,2.658,0.376,0.886,1
8792,87,33.456,12.205,9.076,0.977,13.0,9.839,1.345,0.744,0.916,1
8793,94,35.698,12.839,9.322,0.927,13.601,9.899,1.377,0.726,0.895,1
8794,246,66.083,26.21,11.95,0.708,26.401,13.667,2.193,0.456,0.872,0
8795,134,44.527,17.648,9.668,0.849,18.385,10.733,1.825,0.548,0.905,1
8796,110,39.213,14.344,9.764,0.899,14.866,10.0,1.469,0.681,0.917,1
8797,146,50.77,21.617,8.6,0.712,21.932,9.43,2.514,0.398,0.898,1
8798,116,39.456,13.408,11.016,0.936,14.318,11.628,1.217,0.822,0.921,1
8799,247,62.77,20.939,15.02,0.788,24.166,16.0,1.394,0.717,0.89,1
8800,85,34.385,13.083,8.272,0.903,13.892,9.0,1.581,0.632,0.924,1
8801,88,34.627,13.607,8.234,0.922,14.422,9.153,1.653,0.605,0.917,1
8802,89,34.87,12.533,9.042,0.92,13.601,9.899,1.386,0.721,0.908,1
8803,414,125.095,51.575,10.22,0.332,55.803,12.669,5.046,0.198,0.774,0
8804,180,55.941,23.127,9.91,0.723,23.409,10.914,2.334,0.428,0.893,1
8805,101,36.042,12.93,9.945,0.977,13.892,10.607,1.3,0.769,0.927,1
8806,110,39.213,14.78,9.476,0.899,15.232,10.0,1.56,0.641,0.924,1
8807,104,38.042,13.578,9.752,0.903,14.422,10.607,1.392,0.718,0.912,1
8808,106,38.284,13.66,9.88,0.909,14.213,9.899,1.383,0.723,0.91,1
8809,100,36.385,13.401,9.501,0.949,14.422,10.0,1.411,0.709,0.948,1
8810,159,52.87,22.347,9.059,0.715,22.361,9.387,2.467,0.405,0.893,1
8811,192,61.355,26.423,9.252,0.641,25.942,9.839,2.856,0.35,0.881,0
8812,112,38.627,13.628,10.464,0.943,14.422,11.0,1.302,0.768,0.933,1
8813,142,48.87,21.059,8.585,0.747,20.881,9.021,2.453,0.408,0.91,1
8814,94,34.042,11.486,10.42,1.0,12.53,10.607,1.102,0.907,0.931,1
8815,221,59.698,23.123,12.169,0.779,23.77,13.0,1.9,0.526,0.908,1
8816,141,44.042,14.638,12.264,0.913,15.264,12.369,1.194,0.838,0.925,1
8817,139,46.87,19.176,9.229,0.795,19.647,9.944,2.078,0.481,0.924,1
8818,265,77.841,33.977,9.931,0.55,32.696,11.292,3.421,0.292,0.866,0
8819,140,55.841,25.531,6.982,0.564,24.698,7.672,3.657,0.273,0.864,1
8820,128,42.527,16.277,10.012,0.889,16.643,10.607,1.626,0.615,0.908,1
8821,168,57.698,25.014,8.551,0.634,25.298,9.487,2.925,0.342,0.906,1
8822,227,57.598,22.566,12.808,0.86,22.472,13.59,1.762,0.568,0.923,1
8823,152,47.941,19.35,10.002,0.831,19.416,10.607,1.935,0.517,0.913,1
8824,102,36.627,13.473,9.64,0.955,14.318,10.0,1.398,0.715,0.936,1
8825,110,37.456,13.835,10.123,0.985,14.422,10.607,1.367,0.732,0.932,1
8826,155,53.941,23.405,8.432,0.669,23.409,9.443,2.776,0.36,0.881,1
8827,106,36.87,12.918,10.448,0.98,13.928,11.0,1.236,0.809,0.918,1
8828,123,40.527,14.367,10.9,0.941,14.866,11.314,1.318,0.759,0.908,1
8829,111,38.87,14.274,9.901,0.923,15.297,10.0,1.442,0.694,0.925,1
8830,103,39.698,13.0,10.088,0.821,13.601,11.16,1.289,0.776,0.855,1
8831,180,51.698,20.067,11.421,0.846,20.591,12.075,1.757,0.569,0.914,1
8832,118,40.042,14.349,10.471,0.925,14.866,11.0,1.37,0.73,0.925,1
8833,132,44.627,17.286,9.723,0.833,17.464,10.0,1.778,0.562,0.917,1
8834,150,45.456,16.49,11.582,0.912,17.088,12.0,1.424,0.702,0.932,1
8835,127,41.213,15.568,10.387,0.94,16.155,10.0,1.499,0.667,0.944,1
8836,96,36.042,12.879,9.491,0.929,13.601,10.0,1.357,0.737,0.897,1
8837,115,38.87,14.158,10.342,0.956,14.866,11.0,1.369,0.73,0.924,1
8838,85,33.213,12.001,9.018,0.968,12.649,9.0,1.331,0.751,0.919,1
8839,166,52.627,22.18,9.529,0.753,21.84,9.864,2.328,0.43,0.93,1
8840,63,36.87,15.362,5.222,0.582,15.811,6.6,2.942,0.34,0.746,0
8841,129,45.456,18.406,8.924,0.785,18.868,9.839,2.063,0.485,0.912,1
8842,112,38.627,13.795,10.337,0.943,14.318,10.0,1.335,0.749,0.933,1
8843,165,58.184,25.071,8.38,0.612,24.698,9.391,2.992,0.334,0.873,1
8844,123,40.87,15.712,9.967,0.925,16.553,10.733,1.576,0.634,0.928,1
8845,107,38.627,14.431,9.441,0.901,14.866,10.0,1.529,0.654,0.915,1
8846,145,44.284,16.229,11.376,0.929,17.088,12.0,1.427,0.701,0.927,1
8847,101,36.284,13.296,9.672,0.964,13.892,9.899,1.375,0.727,0.914,1
8848,134,44.284,17.146,9.951,0.859,17.493,10.733,1.723,0.58,0.921,1
8849,167,54.87,22.486,9.456,0.697,22.361,10.0,2.378,0.421,0.895,1
8850,196,60.426,24.292,10.273,0.675,25.942,12.333,2.365,0.423,0.873,1
8851,256,87.598,27.476,11.863,0.419,36.346,14.705,2.316,0.432,0.725,0
8852,455,168.551,38.577,15.017,0.201,55.902,23.838,2.569,0.389,0.496,0
8854,147,44.87,16.452,11.376,0.918,17.205,12.005,1.446,0.691,0.925,1
8857,77,36.627,11.065,8.86,0.721,12.649,9.0,1.249,0.801,0.824,1
8864,106,38.627,14.872,9.075,0.893,15.232,9.803,1.639,0.61,0.914,1
8866,385,135.539,50.102,9.784,0.263,59.481,14.088,5.121,0.195,0.694,0
8868,110,38.87,14.243,9.833,0.915,14.765,10.539,1.448,0.69,0.913,1
8871,168,61.456,26.986,7.926,0.559,25.495,8.344,3.405,0.294,0.87,0
8874,409,131.095,45.36,11.48,0.299,52.01,15.075,3.951,0.253,0.615,0
8875,315,104.125,27.999,14.324,0.365,36.139,20.0,1.955,0.512,0.627,0
8882,141,47.698,16.828,10.668,0.779,17.464,11.126,1.577,0.634,0.895,1
8884,226,82.184,32.291,8.911,0.42,35.128,11.008,3.624,0.276,0.742,0
8886,123,45.456,17.165,9.124,0.748,18.248,10.0,1.881,0.532,0.875,1
8887,158,54.426,23.431,8.586,0.67,23.022,9.683,2.729,0.366,0.866,1
8890,218,75.012,32.534,8.531,0.487,33.242,9.675,3.813,0.262,0.845,0
8891,119,40.042,14.076,10.764,0.933,14.765,11.0,1.308,0.765,0.93,1
8892,364,104.368,33.195,13.962,0.42,37.643,20.4,2.378,0.421,0.692,0
8894,260,82.912,32.43,10.208,0.475,34.54,13.024,3.177,0.315,0.777,0
8895,329,98.569,34.402,12.177,0.426,40.706,16.282,2.825,0.354,0.714,0
8896,110,42.87,16.08,8.71,0.752,17.889,9.595,1.846,0.542,0.891,1
8898,190,79.841,26.059,9.283,0.375,32.016,13.229,2.807,0.356,0.632,0
8900,223,56.87,21.5,13.206,0.866,21.541,13.0,1.628,0.614,0.937,1
8901,198,62.284,19.82,12.72,0.641,23.022,14.108,1.558,0.642,0.803,0
8902,130,41.698,14.762,11.212,0.94,15.264,12.021,1.317,0.76,0.912,1
8904,148,44.87,14.555,12.947,0.924,15.652,14.0,1.124,0.89,0.931,1
8906,111,39.213,14.574,9.698,0.907,15.232,10.0,1.503,0.665,0.925,1
8907,111,39.698,14.956,9.449,0.885,15.652,10.461,1.583,0.632,0.892,1
8908,96,36.627,13.661,8.947,0.899,14.422,9.899,1.527,0.655,0.914,1
8909,113,39.456,14.024,10.259,0.912,15.232,11.0,1.367,0.732,0.908,1
8910,222,66.77,28.665,9.861,0.626,28.178,10.733,2.907,0.344,0.89,0
8911,116,41.113,15.421,9.577,0.862,15.811,9.899,1.61,0.621,0.899,1
8912,115,40.042,14.656,9.99,0.901,15.297,10.0,1.467,0.682,0.916,1
8913,106,38.042,13.903,9.708,0.92,14.765,10.539,1.432,0.698,0.922,1
8914,108,38.042,13.906,9.889,0.938,14.422,10.6,1.406,0.711,0.923,1
8915,116,41.456,15.687,9.415,0.848,16.553,10.286,1.666,0.6,0.906,1
8916,110,38.627,14.272,9.814,0.926,14.866,10.0,1.454,0.688,0.928,1
8918,167,52.042,17.384,12.232,0.775,18.868,13.761,1.421,0.704,0.868,0
8919,100,39.698,13.694,9.298,0.797,15.652,10.254,1.473,0.679,0.851,1
8926,126,46.284,17.522,9.156,0.739,19.209,10.539,1.914,0.523,0.878,1
8927,99,36.042,11.825,10.659,0.958,12.649,11.0,1.109,0.901,0.917,1
8928,89,34.042,13.058,8.678,0.965,13.601,9.192,1.505,0.665,0.922,1
8929,83,39.456,14.796,7.142,0.67,16.553,8.798,2.072,0.483,0.814,1
8930,135,49.456,18.362,9.361,0.694,19.723,10.672,1.962,0.51,0.868,1
8931,89,55.598,19.716,5.748,0.362,22.204,9.208,3.43,0.292,0.61,0
8932,93,36.042,13.74,8.618,0.9,14.213,9.192,1.594,0.627,0.916,1
8933,108,38.527,14.326,9.598,0.914,14.765,9.899,1.493,0.67,0.9,1
8934,105,37.456,14.503,9.218,0.941,15.264,9.899,1.573,0.636,0.925,1
8935,95,35.213,12.39,9.763,0.963,13.0,10.0,1.269,0.788,0.931,1
8940,116,40.627,15.424,9.576,0.883,15.811,10.0,1.611,0.621,0.928,1
8942,95,36.042,13.208,9.158,0.919,13.928,10.0,1.442,0.693,0.909,1
8943,96,36.042,13.124,9.314,0.929,13.928,10.0,1.409,0.71,0.906,1
8944,118,40.042,14.957,10.045,0.925,15.652,10.733,1.489,0.672,0.933,1
8945,102,38.042,13.868,9.365,0.886,14.765,10.262,1.481,0.675,0.903,1
8946,228,69.355,27.004,10.75,0.596,27.313,13.209,2.512,0.398,0.809,0
8947,114,38.627,14.478,10.025,0.96,15.264,10.733,1.444,0.692,0.938,1
8948,104,36.87,12.892,10.271,0.961,13.601,11.0,1.255,0.797,0.912,1
8949,116,39.456,14.788,9.988,0.936,15.62,10.607,1.481,0.675,0.928,1
8950,101,36.627,13.372,9.617,0.946,14.422,10.607,1.39,0.719,0.922,1
8951,94,35.456,13.828,8.655,0.94,14.422,9.192,1.598,0.626,0.917,1
8952,110,40.527,15.146,9.247,0.842,15.652,9.899,1.638,0.611,0.88,1
8953,108,38.284,14.564,9.442,0.926,15.232,10.119,1.543,0.648,0.911,1
8954,84,33.213,12.276,8.712,0.957,13.038,9.192,1.409,0.71,0.928,1
8955,96,35.456,13.531,9.033,0.96,14.318,9.839,1.498,0.668,0.923,1
8956,112,38.87,14.352,9.936,0.932,15.264,10.607,1.444,0.692,0.918,1
8957,95,35.213,13.114,9.224,0.963,13.892,9.839,1.422,0.703,0.931,1
8958,122,41.456,15.517,10.01,0.892,16.155,10.672,1.55,0.645,0.91,1
8959,110,40.284,15.3,9.154,0.852,15.811,9.899,1.671,0.598,0.898,1
8960,113,38.284,12.794,11.246,0.969,13.601,12.0,1.138,0.879,0.911,1
8961,109,39.113,15.074,9.207,0.895,15.652,9.899,1.637,0.611,0.901,1
8962,110,38.87,14.398,9.727,0.915,15.232,10.429,1.48,0.676,0.905,1
8963,103,37.213,14.393,9.111,0.935,14.866,9.0,1.58,0.633,0.936,1
8964,104,39.113,15.425,8.584,0.854,16.125,9.192,1.797,0.557,0.889,1
8965,81,32.627,11.754,8.775,0.956,12.53,9.192,1.34,0.747,0.915,1
8966,96,36.87,13.988,8.738,0.887,14.765,9.707,1.601,0.625,0.893,1
8967,90,36.87,13.981,8.196,0.832,14.765,8.944,1.706,0.586,0.891,1
8968,77,31.799,11.42,8.585,0.957,12.083,9.0,1.33,0.752,0.922,1
8969,115,40.87,15.918,9.199,0.865,16.643,9.899,1.73,0.578,0.916,1
8970,111,38.87,14.355,9.845,0.923,15.232,10.733,1.458,0.686,0.91,1
8971,80,31.799,11.262,9.044,0.994,12.083,9.0,1.245,0.803,0.925,1
8972,112,38.627,14.565,9.791,0.943,15.232,10.0,1.488,0.672,0.929,1
8973,124,41.698,16.119,9.795,0.896,16.401,9.899,1.646,0.608,0.925,1
8974,118,40.042,15.043,9.988,0.925,15.652,10.733,1.506,0.664,0.933,1
8975,86,38.284,15.528,7.052,0.737,15.652,8.497,2.202,0.454,0.808,0
8976,106,37.698,13.914,9.7,0.937,14.866,10.539,1.434,0.697,0.906,1
8977,111,38.87,14.538,9.722,0.923,15.524,10.0,1.495,0.669,0.917,1
8978,100,36.385,13.508,9.426,0.949,13.928,9.0,1.433,0.698,0.948,1
8979,111,38.627,13.815,10.23,0.935,14.318,10.0,1.35,0.741,0.921,1
8980,163,49.113,16.994,12.213,0.849,18.358,12.903,1.392,0.719,0.908,1
8982,123,45.113,16.276,9.622,0.759,17.493,10.286,1.692,0.591,0.879,1
8983,68,42.284,14.778,5.859,0.478,17.493,8.854,2.523,0.396,0.648,0
8987,84,34.87,12.075,8.858,0.868,13.038,9.4,1.363,0.734,0.87,1
8988,117,40.284,15.525,9.595,0.906,16.155,10.286,1.618,0.618,0.914,1
8990,332,134.711,28.131,15.027,0.23,42.72,26.379,1.872,0.534,0.476,0
8992,145,50.87,18.493,9.983,0.704,20.396,11.0,1.852,0.54,0.879,1
8993,135,46.042,16.504,10.415,0.8,17.889,11.0,1.585,0.631,0.885,1
8994,105,38.527,14.287,9.358,0.889,14.765,9.899,1.527,0.655,0.886,1
8995,105,38.284,15.19,8.801,0.9,15.811,9.192,1.726,0.579,0.921,1
8996,102,37.556,14.226,9.129,0.909,15.264,9.0,1.558,0.642,0.958,1
8997,114,42.042,15.776,9.201,0.811,17.117,9.0,1.715,0.583,0.923,1
8998,100,38.042,14.119,9.018,0.868,14.422,9.391,1.566,0.639,0.905,1
8999,94,36.042,13.807,8.668,0.909,14.422,9.192,1.593,0.628,0.917,1
9000,113,39.799,15.399,9.343,0.896,15.524,9.0,1.648,0.607,0.942,1
9001,82,33.213,11.493,9.084,0.934,12.207,9.899,1.265,0.79,0.906,1
9002,96,36.627,13.703,8.92,0.899,14.318,9.391,1.536,0.651,0.914,1
9003,92,34.627,12.892,9.086,0.964,13.601,9.0,1.419,0.705,0.925,1
9004,85,34.042,12.168,8.894,0.922,13.0,9.391,1.368,0.731,0.904,1
9005,91,35.213,13.643,8.493,0.922,14.318,9.0,1.606,0.623,0.933,1
9006,98,35.456,13.21,9.446,0.98,13.892,9.899,1.398,0.715,0.925,1
9007,83,32.627,11.985,8.818,0.98,12.53,9.391,1.359,0.736,0.917,1
9008,96,35.213,13.032,9.38,0.973,13.601,9.0,1.389,0.72,0.946,1
9009,115,39.456,14.627,10.01,0.928,15.264,10.607,1.461,0.684,0.924,1
9010,113,38.284,13.629,10.557,0.969,14.56,11.0,1.291,0.775,0.922,1
9011,110,40.042,14.771,9.482,0.862,15.652,10.119,1.558,0.642,0.905,1
9012,80,32.385,12.632,8.063,0.959,13.0,8.0,1.567,0.638,0.936,1
9013,98,37.213,14.627,8.531,0.889,14.866,9.0,1.715,0.583,0.907,1
9014,87,34.385,13.124,8.44,0.925,13.892,9.0,1.555,0.643,0.941,1
9015,93,37.213,14.102,8.397,0.844,14.866,9.0,1.68,0.595,0.899,1
9016,89,34.627,12.597,8.996,0.933,13.416,9.839,1.4,0.714,0.922,1
9017,106,38.385,14.492,9.313,0.904,14.56,9.0,1.556,0.643,0.938,1
9018,115,40.284,15.877,9.222,0.891,16.401,9.899,1.722,0.581,0.913,1
9019,100,36.627,13.385,9.512,0.937,14.422,10.286,1.407,0.711,0.922,1
9020,116,40.042,14.598,10.118,0.909,15.652,11.0,1.443,0.693,0.921,1
9021,117,40.042,14.74,10.106,0.917,15.264,10.733,1.458,0.686,0.929,1
9022,119,40.042,13.917,10.887,0.933,14.866,11.0,1.278,0.782,0.926,1
9023,117,61.598,17.235,8.644,0.387,21.954,13.621,1.994,0.502,0.56,0
9024,87,34.042,12.278,9.022,0.943,13.038,9.899,1.361,0.735,0.902,1
9025,90,33.799,12.423,9.225,0.99,13.0,9.0,1.347,0.743,0.938,1
9026,105,38.042,13.376,9.995,0.912,14.318,10.672,1.338,0.747,0.901,1
9027,106,39.213,14.22,9.491,0.866,14.56,10.0,1.498,0.667,0.898,1
9028,87,34.042,12.113,9.145,0.943,13.0,9.803,1.324,0.755,0.897,1
9029,109,38.627,14.714,9.432,0.918,15.297,9.0,1.56,0.641,0.94,1
9030,113,38.627,15.164,9.488,0.952,15.524,9.0,1.598,0.626,0.95,1
9031,83,32.385,12.484,8.465,0.995,12.649,8.0,1.475,0.678,0.949,1
9032,119,42.042,16.463,9.203,0.846,17.088,9.803,1.789,0.559,0.919,1
9033,115,40.284,15.8,9.267,0.891,16.401,9.899,1.705,0.586,0.916,1
9034,116,41.456,16.017,9.221,0.848,16.763,10.0,1.737,0.576,0.903,1
9035,92,34.627,12.733,9.2,0.964,13.342,9.0,1.384,0.723,0.934,1
9036,99,36.385,13.529,9.317,0.94,13.928,9.0,1.452,0.689,0.943,1
9037,87,34.87,13.347,8.299,0.899,13.892,8.485,1.608,0.622,0.906,1
9038,117,40.87,14.728,10.115,0.88,15.232,10.752,1.456,0.687,0.911,1
9039,111,40.627,14.96,9.447,0.845,15.811,10.0,1.584,0.631,0.91,1
9040,98,36.627,13.8,9.042,0.918,14.422,9.839,1.526,0.655,0.916,1
9041,112,38.87,14.887,9.579,0.932,15.652,10.286,1.554,0.643,0.926,1
9042,98,36.627,13.847,9.011,0.918,14.318,9.803,1.537,0.651,0.92,1
9043,106,36.627,12.742,10.592,0.993,13.892,11.0,1.203,0.831,0.934,1
9044,113,40.042,15.155,9.494,0.886,16.125,10.286,1.596,0.626,0.922,1
9045,104,37.456,13.863,9.552,0.932,14.422,10.6,1.451,0.689,0.908,1
9046,118,40.627,15.742,9.544,0.898,16.155,10.0,1.65,0.606,0.933,1
9047,124,42.042,15.821,9.979,0.882,16.492,10.0,1.585,0.631,0.919,1
9048,111,40.87,15.557,9.085,0.835,16.492,9.701,1.712,0.584,0.899,1
9049,77,33.213,12.877,7.613,0.877,13.416,8.497,1.691,0.591,0.901,1
9050,94,36.042,13.818,8.661,0.909,14.422,9.192,1.595,0.627,0.917,1
9051,133,46.527,16.124,10.502,0.772,17.804,11.49,1.535,0.651,0.869,1
9052,123,46.627,19.523,8.022,0.711,19.647,9.0,2.434,0.411,0.882,1
9053,86,33.799,12.241,8.945,0.946,12.649,9.0,1.369,0.731,0.93,1
9054,91,35.799,13.516,8.572,0.892,14.765,9.0,1.577,0.634,0.933,1
9055,106,38.042,14.293,9.443,0.92,14.866,10.0,1.514,0.661,0.926,1
9056,114,40.042,14.999,9.677,0.893,15.524,10.0,1.55,0.645,0.919,1
9058,249,105.054,37.792,8.389,0.284,43.829,12.849,4.505,0.222,0.617,0
9060,137,44.627,17.006,10.257,0.864,17.464,10.0,1.658,0.603,0.932,1
9065,91,34.87,12.87,9.003,0.94,13.416,9.192,1.43,0.7,0.915,1
9066,114,40.87,16.21,8.954,0.858,16.553,9.391,1.81,0.552,0.912,1
9067,104,38.627,14.542,9.106,0.876,15.264,9.803,1.597,0.626,0.912,1
9068,100,37.456,13.804,9.224,0.896,14.422,9.899,1.496,0.668,0.909,1
9069,109,39.556,16.02,8.663,0.875,15.811,8.0,1.849,0.541,0.965,1
9070,108,39.698,15.108,9.102,0.861,15.652,9.839,1.66,0.602,0.904,1
9071,93,36.042,13.775,8.596,0.9,14.318,9.0,1.603,0.624,0.899,1
9072,121,41.698,16.22,9.498,0.874,16.643,9.899,1.708,0.586,0.917,1
9073,98,36.627,13.535,9.219,0.918,14.422,9.899,1.468,0.681,0.925,1
9074,106,38.284,14.95,9.028,0.909,15.264,9.192,1.656,0.604,0.922,1
9075,130,43.456,16.263,10.178,0.865,16.763,11.0,1.598,0.626,0.903,1
9076,117,40.87,15.929,9.352,0.88,16.401,9.899,1.703,0.587,0.925,1
9077,98,36.87,13.563,9.2,0.906,14.213,9.899,1.474,0.678,0.895,1
9078,133,43.113,16.374,10.342,0.899,17.0,10.607,1.583,0.632,0.924,1
9079,119,40.87,14.539,10.421,0.895,15.264,11.2,1.395,0.717,0.912,1
9080,73,30.627,9.894,9.394,0.978,10.77,9.899,1.053,0.949,0.907,1
9081,131,44.527,16.162,10.32,0.83,17.0,11.0,1.566,0.639,0.885,1
9082,130,44.627,17.115,9.671,0.82,17.72,10.0,1.77,0.565,0.915,1
9083,92,35.456,12.231,9.577,0.92,13.038,9.899,1.277,0.783,0.902,1
9084,98,35.799,13.238,9.425,0.961,13.601,9.0,1.405,0.712,0.947,1
9085,140,44.527,17.164,10.385,0.887,17.493,10.607,1.653,0.605,0.921,1
9086,115,38.87,14.547,10.065,0.956,15.264,10.607,1.445,0.692,0.924,1
9087,142,44.77,17.347,10.423,0.89,17.493,10.607,1.664,0.601,0.913,1
9088,98,36.042,13.548,9.21,0.948,14.318,9.944,1.471,0.68,0.916,1
9089,143,45.355,17.478,10.417,0.874,17.889,10.607,1.678,0.596,0.923,1
9090,97,36.284,12.895,9.577,0.926,13.416,9.899,1.346,0.743,0.902,1
9091,127,42.627,15.844,10.206,0.878,16.553,10.733,1.552,0.644,0.93,1
9092,145,46.284,17.147,10.767,0.851,17.464,11.375,1.593,0.628,0.903,1
